Date,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20_z,median_stock_vol_50_z,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_dist_200_z,nifty50_persistence_200,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_50,nifty50_vol_50_z,nifty50_mom_63,nifty50_mom_126,nifty50_mom_12_1,nifty50_mom_12_1_z,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_mom_63,nifty_total_mom_126,nifty_total_mom_12_1,nifty_total_mom_12_1_z
2025-03-13,-1072,-0.4925680055868069,19.286871961102108,-0.8347400880317765,7.87682333873582,8.492706645056726,-1.481193861522034,0.8427876823338734,7.9092382495948135,-2.189011975441332,-6.19124797406807,-2.160380942079757,1.6836168154007516,3.01109911635313,0.0,0.0,0.04541882534732089,-1.7934269257430542,75.6,0.09834349935815427,-0.6735912929674318,0.1144237892328053,-0.8794198461061182,-0.0957312371054937,-0.11783495937200905,0.02495570761509225,-2.1145865530278187,0.0,0.0,-0.24911713652018275,-1.893986094872139,79.60000000000001,0.13489132769711135,-0.29544820665238786,0.16166639410426828,0.0531339678586046,-0.14029765854583376,-0.15818258777401528,0.02630616145779907,-2.2403641541693524
2025-03-17,-748,-0.2188075357628857,19.708265802269043,-0.8049582797826638,7.876823338735818,8.654781199351703,-1.4550147441654984,0.6807131280388994,7.974068071312804,-2.147152058913695,-5.705024311183143,-2.713783665841906,1.6864327908060166,3.0538216076406455,0.0,0.0,0.03247329549604938,-1.6998322714883947,75.2,0.10091654094786852,-0.628613030075529,0.11446973281351457,-0.8820671868259298,-0.08754167806796187,-0.11230848106008318,0.03116560141921043,-2.0059015706848893,0.0,0.0,-0.2690485770628581,-1.8135767161194163,79.2,0.1371316001443384,-0.26319165313904286,0.16251560829422404,0.06943225160972712,-0.13585709789825318,-0.15489442808724618,0.03234630270177852,-2.150016489154645
2025-03-18,1496,1.522918730287517,32.12317666126418,-0.06156029696658453,24.53808752025932,11.442463533225283,-1.2716926661300938,5.705024311183143,9.043760129659644,-2.0374564858508437,-2.1393841166936785,-0.529815234460555,1.5533040363396147,2.8726238649373856,0.0,0.0,0.03381432544751206,-1.4796645386521985,74.8,0.11399537969770429,-0.40298312016027465,0.11446608963436493,-0.8857263806855443,-0.061706936226167075,-0.1004363027527454,0.030880889410144663,-1.9782579354084526,0.0,0.0,-0.26749850544427467,-1.6049666998911682,78.8,0.14643071559389692,-0.12331401566022235,0.16264543974375248,0.06572078070409657,-0.1102538452398748,-0.1406990905086415,0.039230279676676805,-2.0562513993021
2025-03-19,1708,1.6656522311240174,44.89465153970826,0.6997951014784447,37.37439222042139,16.369529983792543,-0.9627309143788592,10.79416531604538,10.016207455429498,-1.9391345185349271,-0.22690437601296587,-0.13427702055196222,1.6392257670250372,2.906990770281129,0.0,0.0,0.03159199304227922,-1.419323578598361,74.4,0.11452576072601933,-0.39455438987517283,0.11433758957804616,-0.8933990520397278,-0.05335997371775936,-0.09878415566584253,0.042307624082391304,-1.8143405264570647,0.0,0.0,-0.26573340786741895,-1.480296329996562,78.4,0.15100464484270967,-0.05594454846022927,0.16401819115737573,0.09659046468954496,-0.09452818899461501,-0.13189566478908676,0.054787028208801436,-1.8934629988181397
2025-03-20,583,0.7467692567258003,48.16855753646678,0.8895336696974498,41.62074554294976,19.578606158833065,-0.7608266680956959,14.489465153970828,10.761750405186387,-1.8596923514690613,1.1345218800648311,-0.1684970224077579,1.4404349920701724,2.9001317562994844,1.0,0.0,0.019620177065871047,-1.2303623269864088,74.0,0.1226362835095953,-0.251525717687686,0.11798385049888456,-0.7823257751655227,-0.031774362571341475,-0.08617459132185723,0.03707258446170547,-1.850574924556579,1.0,0.0,-0.27561144528570614,-1.362868782533407,78.0,0.15397601059985538,-0.00994023998873477,0.16571078493394556,0.13896768655621608,-0.0785455592252422,-0.1207008556526904,0.040404669974855256,-1.9856974404451138
2025-03-21,1279,1.2422610900098883,56.920583468395456,1.3999414629581948,47.16369529983792,24.440842787682335,-0.46606984307079585,18.28200972447326,11.79902755267423,-1.7665776787992127,0.9076175040518653,-0.16899959856274271,1.253008682069783,2.9207948667776322,1.0,0.0,0.03698043553124197,-1.1271511467870494,73.6,0.1245793058952815,-0.20805215939469912,0.11815124769418893,-0.7690513962864836,-0.010051934287228392,-0.08126441032743403,0.042601468737561765,-1.7615141062785737,1.0,0.0,-0.25617574796094056,-1.2490952309812353,77.60000000000001,0.15613327009184366,0.034581855739279445,0.16669814196855026,0.17258033967137254,-0.05107225154977735,-0.1098146749463298,0.0425320356083605,-1.9378944035023815
2025-03-24,803,0.835523224911817,60.84278768233388,1.6150842352997918,47.84440842787683,29.27066450567261,-0.1720586738894342,22.13938411669368,13.19286871961102,-1.6503424521243257,1.6855753646677467,-0.2570470993406602,1.2203351717899709,2.8655107131616475,1.0,0.0,0.04585553189586644,-0.9317787084325276,73.2,0.13161880342441212,-0.07158982993471046,0.12146857473911649,-0.6613064144938275,-0.004003628946532056,-0.08268791959970467,0.04103016394069492,-1.7565961995943369,1.0,0.0,-0.24770560410602993,-1.1100651272331155,77.2,0.16053624864954807,0.1178300328585904,0.16729875244623063,0.19798307575386057,-0.04278533435551313,-0.11148485070794512,0.04871869213641289,-1.858593577696833
2025-03-25,-1576,-1.062953803535105,52.57698541329011,1.111722982351458,40.32414910858995,24.60291734197731,-0.4553229846664924,17.309562398703406,12.414910858995137,-1.6829772123246731,1.004862236628849,-0.6549061385571173,1.3515353982338592,2.6535189168168185,1.0,0.0,0.046031404545066046,-0.9194322542109357,72.8,0.12930639840840819,-0.10038678403898395,0.11647330436238922,-0.8048322756757551,-0.0024865505012084954,-0.08752826337124908,0.05187718017917087,-1.6097756289065444,1.0,0.0,-0.25391946082462535,-1.1548400687054208,76.8,0.1596702575063695,0.11926018356261758,0.15664727650100257,-0.09657044492198484,-0.047756816897289056,-0.12299247222586229,0.06654167322724791,-1.687319201102393
2025-03-26,-1737,-1.145928745098109,42.366288492706644,0.5041493858335804,32.28525121555916,21.588330632090763,-0.6342584647312961,15.397082658022692,11.410048622366288,-1.7288894816260707,1.3614262560777952,-1.2371184497618608,1.3953793638467331,2.432254176717591,1.0,0.0,0.03976463325521262,-1.0216702195029423,72.39999999999999,0.12584238333683684,-0.15125877351115574,0.11764109287394102,-0.7616636641341461,-0.011088327677240661,-0.09458412360642099,0.0451392626623488,-1.66761619044061,1.0,0.0,-0.2650418023362078,-1.2233120621505496,76.4,0.15693506248485456,0.09091935302291843,0.15551546242835487,-0.12043555222657902,-0.05612857368504187,-0.13032436464188912,0.05805135035950748,-1.7344528497458762
2025-03-27,-254,0.048708118116031006,43.176661264181526,0.5540781261278128,32.64181523500811,22.820097244732576,-0.5533103052372447,16.077795786061586,11.896272285251214,-1.673850137157074,2.009724473257698,-1.6601436389180269,1.456498463122181,2.420668577064412,1.0,0.0,0.03746057707858519,-0.9486312536120942,72.0,0.1258214416835975,-0.13879496889245388,0.11798333349996853,-0.7436461329933737,-0.00929938605994951,-0.0927621168159698,0.025728384249313896,-1.8655361973339204,1.0,0.0,-0.27235701128963674,-1.1458716670605982,76.0,0.15671527566035623,0.10359658281534403,0.1560161794127718,-0.09731743474280928,-0.05095171956628097,-0.12418298273658457,0.03222992743591924,-1.9183338793075908
2025-03-28,-775,-0.3418779228201355,40.51863857374392,0.39985889470960945,32.02593192868719,23.047001620745544,-0.5332696222060183,16.985413290113453,11.86385737439222,-1.65463047500353,3.176661264181522,-1.598554786221419,1.3254166892992094,2.3639874496018884,1.0,0.0,0.03594807907698616,-0.9842065638830094,71.6,0.12700172811609628,-0.10230328189202484,0.11787869141373573,-0.739432297194646,-0.00530981310980394,-0.10286446661491722,0.02128048205713573,-1.8891530823769567,1.0,0.0,-0.27593496112927607,-1.1682762251941343,75.6,0.15537970902950046,0.09782769651272617,0.15505820576186377,-0.11646035913382947,-0.05025714987598173,-0.13137477305753553,0.023849945719239596,-1.9564688665938892
2025-04-01,915,1.0111230118757355,49.23824959481362,0.9243435273707048,44.31118314424636,24.440842787682335,-0.44179287638628,19.513776337115075,11.474878444084279,-1.6593139083737107,4.051863857374393,-0.2097494109817506,1.3369568347631802,2.525742336469577,1.0,0.0,0.034257970723672315,-1.1884961423851796,71.2,0.11941899809112011,-0.24036608331069093,0.12235841503895666,-0.592014061756946,-0.020262383272431905,-0.11510201898853845,0.025232130888302784,-1.8192512315205245,1.0,0.0,-0.276673646479797,-1.2755307986949571,75.2,0.1384505818667602,-0.1805265121893066,0.15717976361243713,-0.04525560039367188,-0.06258410245856216,-0.1415031080664746,0.017410183666835666,-1.977525571950282
2025-04-02,1306,1.3049549062601897,54.87844408427877,1.2643720586205667,50.04862236628849,29.303079416531602,-0.1379952186572598,24.635332252836303,12.414910858995137,-1.5768517252065521,5.251215559157211,-0.1776747734374193,1.1511892106944515,2.498260363043387,1.0,0.0,0.03878811424502526,-1.0753054101694826,70.8,0.12022123463073199,-0.2123067882069331,0.1226614665763263,-0.5748713892959978,-0.017291485033420595,-0.09602550865236903,5.005109828237764e-05,-2.068828198361404,1.0,0.0,-0.2718048095766368,-1.1681850247143386,74.8,0.13982059657446907,-0.14362172816692614,0.15800769037864457,-0.011703457267841413,-0.05874546650232526,-0.12517476374869152,-0.009729074304411833,-2.157350187087022
2025-04-03,1184,1.158806567138563,60.48622366288493,1.5998133804052894,53.646677471636956,33.90599675850892,0.15067657047788796,28.654781199351707,13.452188006482983,-1.4901526239429992,6.126418152350082,-0.17160100226970437,1.1706596458624456,2.549074402793492,1.0,0.0,0.042280002549643925,-1.113683339652523,70.39999999999999,0.12129461023998682,-0.1770360946426181,0.11882706218631814,-0.6892520044487014,-0.03880125596095696,-0.09872504060565424,-0.009773550654932794,-2.1410453353898635,1.0,0.0,-0.26798017663721696,-1.1607394907265864,74.4,0.14040778677758778,-0.1194230522826944,0.1532033949012383,-0.14619383838103953,-0.07297091719122317,-0.12681354110693177,-0.017728074937342297,-2.1821577732286737
2025-04-04,-1695,-1.119513202674141,41.912479740680716,0.49592493204714394,28.07131280388979,24.311183144246353,-0.4342189849853451,17.698541329011345,11.377633711507293,-1.6078072012415672,2.9821717990275527,-0.6146584362919704,1.248634827308754,2.5820552352486335,0.0,0.0,0.03212837556585413,-1.3091637297758965,70.0,0.13148177624961443,0.06219893021475111,0.12290822089075704,-0.550915286523324,-0.0458367614742915,-0.0928966617953988,-0.017517024765140388,-2.1871828608479924,0.0,0.0,-0.2826072522273071,-1.3614684534828672,74.0,0.1555439964527645,0.1817271958699312,0.16038186557073605,0.07940147959352535,-0.08838219411487191,-0.12687790578262403,-0.028364369011375734,-2.22526911377287
2025-04-07,-2298,-1.5210235101399505,18.573743922204216,-0.901156904922124,-4.084278768233386,13.581847649918963,-1.08768261585828,4.667747163695301,7.9092382495948135,-1.8115084969095774,-1.4910858995137763,-2.129122427672907,1.591185055533323,2.905937348443566,0.0,0.0,0.0036675586869927557,-1.7359587171632909,69.6,0.17548260462248186,1.0930110390795278,0.1430639874706676,0.11156260225133627,-0.06158735266905346,-0.11405339281859395,-0.005125641710283513,-2.0199186747176725,0.0,0.0,-0.3140742186413248,-1.6785699882211966,73.6,0.19755642230584805,1.0233316498613583,0.17667165235204205,0.5852847653483795,-0.09964841227447752,-0.1486339786502623,-0.014239754034315433,-2.081009199838573
2025-04-08,1815,1.580751077600075,31.92868719611021,-0.08511056848340572,1.3614262560777952,20.583468395461914,-0.6461618678315758,10.307941653160455,9.108589951377635,-1.7103680798447631,-0.6807131280388976,-0.24382024986490303,1.6912977759284527,2.8695780415892185,0.0,0.0,-0.016812139207933452,-1.4884899996340435,69.19999999999999,0.1862968081932177,1.4046870185525437,0.1481329336012272,0.28914732075125205,-0.04943710746206975,-0.09114061885605407,0.004903432836780408,-1.8841526148418066,0.0,0.0,-0.3380970600674771,-1.4753046730391,73.2,0.2094595532673607,1.3058499794269498,0.18103009567255673,0.7307372060211577,-0.08804390901165093,-0.11859310725201655,-0.006921697479867817,-1.9933111728413428
2025-04-09,-871,-0.49479494821199344,27.71474878444084,-0.3338961380041317,4.732576985413285,18.93030794165316,-0.7408982190603591,10.21069692058347,9.076175040518638,-1.690552601720112,0.0,-0.7684686510330817,1.4786072845297753,2.535787137727502,0.0,0.0,-0.029167243413441568,-1.5495797939403149,68.8,0.18700358945594583,1.4875164129981426,0.14656980645647322,0.249459566285055,-0.05444732670717778,-0.1045050303540338,0.0016696964753234456,-1.8905706583972142,0.0,0.0,-0.3539813657556734,-1.5162075441913812,72.8,0.20797486300259813,1.3282935646636727,0.17618900461337844,0.5935782678595803,-0.08917062989428737,-0.1369146920504556,-0.009617474727079522,-1.982772896372686
2025-04-11,1773,1.4873137921211543,42.0097244732577,0.5531671281886672,20.032414910858996,25.802269043760127,-0.30474338440249776,16.98541329011345,10.761750405186387,-1.562291892321313,1.9448946515397108,-0.05667468630002313,1.6069787068812489,2.6080369216044494,0.0,0.0,-0.034366567081556276,-1.2749305803502713,68.4,0.19894577998814023,1.8623880480209845,0.1523483941265028,0.45565224100266566,-0.02966654623509657,-0.08619823512576086,-0.0024107776516031354,-1.9051004345018663,0.0,0.0,-0.3628824573867262,-1.303465182814792,72.39999999999999,0.21936171540526744,1.6264574104192173,0.1820425457970974,0.7885103127042439,-0.06298734950165308,-0.12319559725730778,-0.021783750036669547,-2.041493936170212
2025-04-15,2073,1.6948879764582763,60.6158833063209,1.702335090243953,39.90275526742301,37.24473257698541,0.4202279730050145,28.58995137763371,13.160453808752026,-1.391663532857035,4.635332252836305,0.0193450013265173,1.8210075326799706,2.6119573002047924,1.0,0.0,-0.032931900640509326,-0.9629628900445246,68.0,0.21212145988331568,2.2939240736241997,0.15878411032196443,0.6875979385266892,-0.004393658109809517,-0.06680014160877978,-0.0077038393597965715,-1.9311215553704224,1.0,0.0,-0.36076362742354373,-1.0349099459081135,72.0,0.23509837036263614,2.034649434572991,0.18746046337441213,0.9714288368158073,-0.027537033122489674,-0.10084156797005073,-0.025641212095037114,-2.0375020730855677
2025-04-16,1113,0.9469348948688521,64.50567260940032,1.9348935208589115,45.21880064829821,42.884927066450565,0.7817800610760257,34.39222042139384,14.100486223662884,-1.3168494389222818,6.19124797406807,0.08117679685677925,1.8392523486469425,2.5699201884453937,1.0,0.0,-0.03170185093441802,-0.8871962427494821,67.60000000000001,0.21143650556673715,2.3796329400216774,0.15890469672786234,0.7063475912976778,0.015214881778744305,-0.061169472345454,-0.007934563661057936,-1.9048691779264113,1.0,0.0,-0.35773859017314,-0.9618741984335767,71.6,0.23390341778988125,2.083853285173608,0.18786430395595738,0.996787028287292,0.004558452129991064,-0.09622260279117278,-0.026587419130062795,-2.0125094656224864
2025-04-17,724,0.6681126856223467,65.3484602917342,1.9720141544836416,45.64019448946516,46.223662884927066,0.9955745973081359,37.56888168557536,14.683954619124798,-1.2658346271060754,6.709886547811994,0.11701086649829717,1.6647535793347772,2.457257352183026,1.0,0.0,-0.031638715238091475,-0.6289197883193619,67.2,0.21815708434474299,2.6801334239263594,0.1618185367731995,0.8213873483217483,0.029150782812429332,-0.05079204630700074,-0.01668983726700457,-1.9644949073529385,1.0,0.0,-0.3556963896345633,-0.8196665236248898,71.2,0.23633305625474993,2.2211667177602346,0.18758018573990157,0.9993814556253314,0.005893860974220733,-0.08904903228700212,-0.03780720252775871,-2.061009308913854
2025-04-21,1517,1.2247459844353876,69.01134521880064,2.1749839006363003,36.88816855753646,53.16045380875203,1.4326712575124492,41.717990275526745,16.53160453808752,-1.1355417846498,7.487844408427877,0.25721207184511635,1.5998268617073441,2.489407710969215,1.0,1.0,-0.03643069314940295,-0.45648805751458016,67.2,0.21634958460493092,2.749866162124915,0.1636941079788639,0.901467897536774,0.03930306894353208,-0.03718669372459571,-0.0005068957360347959,-1.7745329653708872,1.0,0.0,-0.36028305162804086,-0.6537361957279232,70.8,0.23362893890330305,2.24241626322133,0.19049807676261565,1.104489517372986,0.017691250647993373,-0.07608123200125505,-0.02409366810690483,-1.931976874055141
2025-04-22,689,0.5825149525081417,70.82658022690438,2.2647329784479804,25.93192868719612,56.75850891410049,1.657200795699232,40.38897893030794,17.309562398703406,-1.0747925546202115,7.293354943273908,0.19662380190583628,1.4725575576619354,2.401079985889907,1.0,1.0,-0.0437339798311176,-0.42415419286461226,67.2,0.21637200662819944,2.889274642939114,0.1631881267216734,0.8984614272327124,0.03669600803026807,-0.032198964411144004,0.02669637532090907,-1.4813996125130535,1.0,0.0,-0.3702587532262269,-0.603990185567411,70.39999999999999,0.23209204189296248,2.299728735190606,0.18952371619336292,1.08471264437634,0.013510976137411923,-0.07048411973465518,0.009740633733640536,-1.6663496399807738
2025-04-23,99,0.15649524181737925,71.37763371150729,2.276992168463552,23.209076175040508,58.76823338735818,1.7787933653145096,39.18962722852511,18.21717990275527,-1.0064902681316938,7.455429497568883,0.004753282427330353,1.408196906550327,2.3091628258022614,1.0,1.0,-0.03795053007207283,-0.3193133992925802,67.2,0.21397194209554696,2.9201469432609226,0.15996602468968862,0.7990465868446811,0.048517014894497335,-0.0170061636737191,0.03642951146443241,-1.368185986544787,1.0,0.0,-0.36535029698592236,-0.5237857850617426,70.0,0.23111504087200713,2.354671572750992,0.18713904870651507,1.0194549239121171,0.021801606606299595,-0.05237297260409013,0.023412275006344352,-1.5494418112180859
2025-04-24,-133,-0.0006658992858726539,70.79416531604538,2.2241892773850336,13.873581847649923,59.93517017828201,1.8472908542015998,35.49432739059967,17.893030794165316,-1.0171132685917854,6.094003241491086,0.03256704498962922,1.2627451316813076,2.232942809522175,1.0,1.0,-0.0692179045696184,-0.3623397751072783,67.2,0.2142262050095865,2.855142073378134,0.16012164508951365,0.8198444365731575,0.03863609591021544,-0.0244366612282505,0.0567929178715354,-1.1517870182397434,1.0,0.0,-0.4027553349954305,-0.5396670428016822,69.6,0.23006721992693802,2.284636124492611,0.1871375145759137,1.0318427969041526,0.013324285226663068,-0.05693464334067,0.0387592396044083,-1.423870287365756
2025-04-25,-1987,-1.3513978764686323,57.56888168557537,1.4379104054329768,-3.273905996758508,50.502431118314426,1.260097195104125,21.231766612641817,14.975688816855753,-1.192294727447979,1.7828200972447323,-0.19833409523822612,1.419281439135537,2.2974535399771954,1.0,0.0,-0.09621956070894333,-0.4817135455348104,66.8,0.2129929426936904,2.753178079451216,0.1611167771682932,0.8716270320020832,0.04407015958983074,-0.029932085339230308,0.05594013337887893,-1.1507294169007307,1.0,0.0,-0.4389144890602492,-0.6974712126110336,69.19999999999999,0.2348032428447429,2.3659171219059525,0.19017452279403949,1.1444248531566459,0.015270995033721979,-0.06397871188611759,0.0454585948272368,-1.361543945834966
2025-04-28,8,0.11706530303308385,57.14748784440843,1.4131278028512768,4.570502431118321,50.79416531604538,1.2856812633078814,26.19124797406807,15.850891410048623,-1.1249198740199606,3.435980551053486,-0.169161863990395,1.2538070238058512,2.2419005476691947,1.0,1.0,-0.11369968322051394,-0.29579243294163604,66.8,0.21662728998819136,2.802467927861837,0.16310999939590157,0.9608786544111856,0.05066431731759624,-0.005867906718262761,0.06086010975901068,-1.091813921137343,1.0,0.0,-0.4617223852644514,-0.5668094746286932,68.8,0.23645792605368532,2.3708732119134353,0.19173016362254572,1.2084278920010494,0.02891090914365524,-0.034081757311431815,0.04831796956130985,-1.326897547592191
2025-04-29,-244,-0.09441286876649335,55.10534846029174,1.2906859877888244,12.739059967585092,51.41004862236629,1.3308315370126194,29.821717990275527,15.721231766612643,-1.1220442569218432,4.311183144246355,-0.13997602200923892,0.9834983342729635,2.094285172698393,1.0,1.0,-0.1174596793907634,-0.2839963059169603,66.8,0.2140211935227285,2.683693036262102,0.16201779044350656,0.9370056731811305,0.048721523269418476,-0.004073990710237174,0.05978718532128435,-1.092699995361853,1.0,0.0,-0.4712891977728617,-0.5524379811807779,68.4,0.23388771027281638,2.282614858353795,0.18918724971829692,1.1361661187579324,0.022675242110810956,-0.03516766113493708,0.03856066714444584,-1.380370236415447
2025-04-30,-1573,-1.125245621075999,41.426256077795784,0.48219058115154784,-1.7504051863857413,44.667747163695296,0.9118937035077455,21.84764991896272,14.06807131280389,-1.215933835667329,2.171799027552675,-0.2765217235921006,0.9248097379352593,1.8862416976756826,1.0,1.0,-0.12641610402198689,-0.2773338089084735,66.8,0.21387095224094926,2.6439997813796148,0.15876883905636477,0.8319228651649698,0.05378439473068819,-0.0026721968572998023,0.050154197371794274,-1.1767873955965913,1.0,0.0,-0.4868832143852919,-0.5903226868174626,68.0,0.23432190440913847,2.271365939774058,0.18328819953039646,0.9508622991498566,0.029123506473508698,-0.03683464333844877,0.026109873993608756,-1.4511514909141112
2025-05-02,-506,-0.3096772824938857,37.21231766612642,0.23412265387329045,-3.306320907617504,43.72771474878444,0.8603008636243135,20.6807131280389,13.873581847649918,-1.2160291665052836,2.009724473257698,-0.192694968066164,0.8472684646364997,1.8119632722691688,1.0,1.0,-0.1312314378428714,-0.26233814898247604,66.8,0.21321817991246694,2.587665843616772,0.15869326168241915,0.8456755272320255,0.06647422264955116,0.0068608151922187055,0.046710966755979966,-1.1989815643299624,1.0,0.0,-0.49809830255257426,-0.5921214612643527,67.60000000000001,0.23382879997586795,2.2352643897823334,0.1832305404429113,0.9629074941599886,0.04866865914957197,-0.02513181574211487,0.025596767173613477,-1.4382056234988345
2025-05-05,1061,0.8660087807359088,44.019448946515396,0.6433525897386111,-5.21880064829822,48.97893030794165,1.2050575193108735,24.538087520259317,15.040518638573744,-1.1298778639743199,3.5656401944894647,-0.12971604433114264,0.6498647848089799,1.7806343461206136,1.0,1.0,-0.12495599963568971,-0.18339856301325308,66.8,0.20380967397771696,2.276164369128255,0.15884625508562522,0.8686353914477747,0.06550871728974506,0.005012500436539558,0.05100029035951592,-1.1456856391883394,1.0,0.0,-0.49767142795174024,-0.48449890340462387,67.2,0.22956041615824055,2.1079183558136285,0.18403562641263704,1.004840390597572,0.057978398206643744,-0.023347142258053122,0.023742598317044283,-1.4346646901841542
2025-05-06,-1900,-1.3933729596499078,29.40032414910859,-0.2269500896002269,-25.478119935170177,37.79578606158833,0.4929798644755102,8.492706645056728,12.836304700162074,-1.2584986141529442,0.4213938411669371,-0.45254490774744,0.7395546926034796,1.6542481628380237,1.0,1.0,-0.126120461718926,-0.22712361449185633,66.8,0.20418108391137668,2.261918009557657,0.15866329750514718,0.8795186791931997,0.05251887700696356,-0.00356604957319806,0.024275016583255926,-1.3932344836431272,1.0,0.0,-0.5063944948146215,-0.6011488351705019,66.8,0.2332577062058491,2.1815915283416327,0.18308034436365944,0.9864868880491383,0.02951364948832702,-0.04045364791656125,0.0035429583511650264,-1.5562221126524507
2025-05-07,495,0.4130900924302473,32.739059967585085,-0.02281897500086485,-27.747163695299847,40.356564019448946,0.6690673444293422,6.450567260940026,13.841166936790925,-1.182184044617391,0.3889789303079425,-0.3751464593320954,0.6322503801391094,1.4753311099827378,1.0,1.0,-0.1252290976854198,-0.19652395506695833,66.8,0.2030923280680808,2.2053313530071956,0.158663803903967,0.8974378747166992,0.05010430331835103,0.0030216693336511113,0.03367587907189029,-1.2874518111219047,1.0,0.0,-0.5114587794100234,-0.5283351035809327,66.4,0.23353052891734546,2.1698031501598276,0.1833310113038427,1.0099669396747109,0.032770551942638004,-0.0339749038813979,0.012782801082429796,-1.4751928525996039
2025-05-08,-1108,-0.8242298715482975,26.450567260940034,-0.39464644905828766,-15.461912479740683,36.43435980551054,0.42280375368477985,12.123176661264186,13.030794165316046,-1.221969146155478,1.653160453808752,-0.5371512291514996,0.3486873356527926,1.3908008417776951,1.0,1.0,-0.11872009939194461,-0.2779595801879835,66.8,0.19509173709613556,1.9458665614267758,0.1593933128780858,0.9448362682436963,0.03255857480730273,0.002827887223279202,0.02774620533795269,-1.3309787775766595,1.0,0.0,-0.508926309624036,-0.6342063177774145,66.0,0.22193551591055502,1.8634617104700142,0.18500356998285336,1.08361772344399,0.008439894542448423,-0.04226138858290174,0.007801755679813782,-1.4921440183111165
2025-05-09,-1025,-0.7283885416693396,21.06969205834684,-0.7118891350361334,2.495948136142623,33.45218800648298,0.23488593060631852,19.870340356564014,12.220421393841168,-1.2610722493583153,4.311183144246354,-0.6994355637915965,-0.2724914067242212,1.145652136300561,1.0,0.0,-0.1070885783895359,-0.43948309421074033,66.4,0.15244742520778923,0.6385730799890824,0.16167296422594563,1.0551992995895103,0.022393605355557344,-0.012193290501494536,0.01998812959116436,-1.3908485599013911,1.0,0.0,-0.49659971444964146,-0.7064132512939559,65.60000000000001,0.17873366556751438,0.7518338278065737,0.1855894980258125,1.1181991819327253,0.000814268618169578,-0.05517659071408887,-0.0082367696380663,-1.5831830710927226
2025-05-12,2271,1.7660728469986235,47.293354943273904,0.8549165944648274,15.364667747163693,53.80875202593193,1.5770320277916179,33.22528363047002,16.6612641815235,-0.9664767879432511,7.552674230145865,-0.02859015860895259,0.30738884737178346,1.5779306954482069,1.0,1.0,-0.07750508869327488,0.16475846268010036,66.4,0.18883762647425634,1.7420428329099507,0.18122723915189984,1.8647988192829206,0.06693406332335239,0.03873042068567467,-0.014086872028506336,-1.698487916483523,1.0,1.0,-0.4639260009254187,-0.25967061298499533,65.60000000000001,0.21070952685128064,1.5692783812868774,0.20340159030499058,1.7675367030032014,0.048707844194632255,-0.004982721841324311,-0.04138666430602411,-1.7857581916462972
2025-05-13,904,0.705307399549912,53.06320907617504,1.18936323584575,25.348460291734202,58.50891410048622,1.8744287052931774,39.57860615883306,17.666126418152352,-0.8929444455142349,8.589951377633714,-0.008263555534443556,0.19282501349946599,1.475248580648755,1.0,1.0,-0.05318615735933063,-0.05479918018807726,66.4,0.1969292485448908,1.9682594122162789,0.18401177375141903,1.988765798737188,0.03534652526933235,0.015076424940012378,0.011411245222071598,-1.4366420357741703,1.0,0.0,-0.4350950749719362,-0.32551053520852,65.2,0.2107395426574233,1.5568864850478723,0.20332972311679726,1.772064530998959,0.026457620816324967,-0.018308576698672474,-0.00850493905182681,-1.5434390788423271
2025-05-14,1367,1.0133332352292281,60.09724473257698,1.5899521401225718,18.087520259319284,62.982171799027554,2.143340669860591,37.17990275526743,20.032414910858996,-0.7331535591742506,9.27066450567261,0.11245097695049146,0.12845809730984636,1.5439656141163598,1.0,1.0,-0.03454674021077242,0.01074440681444809,66.4,0.18949552199391714,1.7224251990036947,0.18192301544853035,1.9152421424831394,0.040959981094095044,0.007468127209346642,0.00477233965370516,-1.4831085679399643,1.0,1.0,-0.40893076933886663,-0.23385621611127644,65.2,0.20335077673688826,1.3531643116199124,0.201690482249595,1.7212048613523638,0.030547940183230704,-0.026617929973066556,-0.019332383651162077,-1.596948172313908
2025-05-15,1055,0.7498668989681713,62.91734197730956,1.7362480191128564,2.3014586709886586,65.08914100486224,2.2572277159945546,27.84440842787683,21.750405186385738,-0.6152741761938941,8.589951377633712,0.18485204610259118,-0.056442931856492407,1.5580782345631574,1.0,1.0,-0.012903338993353053,0.27843512845859475,66.4,0.1833143179389517,1.5192513246892618,0.18458178861191657,2.0353349435650157,0.061802667841641235,0.035651784035521716,0.0435511196681313,-1.103026739669514,1.0,1.0,-0.38810208288202475,-0.07367684029088434,65.2,0.19037423644221063,1.004858087748986,0.20285101488230814,1.7710207672011777,0.048743348342202175,-0.004665726528598535,0.022217020235603346,-1.3026438544265044
