Date,ad_z_50,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20_z,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
1995-08-28,-1.2615814121493947,,-1.555915721231767,,-0.7779578606158835,,0.0,,,,,,,,,,,,,,,
1995-08-30,-0.43745381785151505,,-1.4910858995137763,,-0.7455429497568882,,0.0,,,,,,,,,,,,,,,
1995-08-31,0.721670875889959,,-1.4910858995137763,,-0.8752025931928687,,0.0,,,,,,,,,,,,,,,
1995-09-01,0.40427954283725914,,-1.4586709886547813,,-0.8103727714748785,,0.0,,,,,,,,,,,,,,,
1995-09-05,-1.1278311940765593,,-1.7504051863857373,,-0.9724473257698542,,0.0,,,,,,,,,,,,,,,
1995-09-11,0.9588684908689,,-1.2317666126418154,,-0.6482982171799028,,0.0,,,,,,,,,,,,,,,
1995-09-12,0.9698451412135516,,-0.9076175040518639,,-0.4213938411669368,,0.0,,,,,,,,,,,,,,,
1995-09-13,-0.3211532275071453,,-0.5186385737439221,,-0.29173419773095616,,0.0,,,,,,,,,,,,,,,
1995-09-14,0.053603822557907146,,-0.45380875202593207,,-0.35656401944894656,,0.0,,,,,,,,,,,,,,,
1995-09-15,0.6065513968511335,,-0.713128038897893,,-0.22690437601296592,,0.0,,,,,,,,,,,,,,,
1995-09-18,0.2478037735927443,,-0.03241491085899506,,-0.09724473257698546,,0.0,,,,,,,,,,,,,,,
1995-09-19,-0.18972024742789198,,-0.03241491085899517,,-0.09724473257698546,,0.0,,,,,,,,,,,,,,,
1995-09-20,0.04190803374417057,,0.12965964343598058,,-0.12965964343598052,,0.0,,,,,,,,,,,,,,,
1995-09-21,0.3642714918034556,,0.1944894651539708,,-0.06482982171799023,,0.0,,,,,,,,,,,,,,,
1995-09-22,0.7290475758429781,,0.6158833063209077,,-0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-09-25,0.8704086256623813,,0.8427876823338735,,0.12965964343598058,,0.0,,,,,,,,,,,,,,,
1995-09-26,0.36204555999713883,,1.0048622366288493,,0.22690437601296598,,0.0,,,,,,,,,,,,,,,
1995-09-27,0.6684003842701363,,1.0696920583468394,,0.09724473257698552,,0.0,,,,,,,,,,,,,,,
1995-09-28,-0.9399372403492497,,1.0696920583468397,,0.16207455429497575,,0.0,,,,,,,,,,,,,,,
1995-09-29,0.08412614097969841,,1.0696920583468394,,0.25931928687196115,,0.0,,,,,,,,,,,,,,,
1995-10-10,1.4099625351001248,,1.5235008103727716,,0.5510534846029174,,0.0,,,,,,,,,,,,,,,
1995-10-11,-0.13698144040379642,,1.4910858995137763,,0.5510534846029173,,0.0,,,,,,,,,,,,,,,
1995-10-12,-0.8815193013190856,,1.2641815235008103,,0.5834683954619124,,0.0,,,,,,,,,,,,,,,
1995-10-13,-1.0627607946538173,,1.1021069692058347,,0.3889789303079416,,0.0,,,,,,,,,,,,,,,
1995-10-16,-0.5369596523212011,,1.0372771474878446,,0.3241491085899513,,0.0,,,,,,,,,,,,,,,
1995-10-17,-1.001675624646206,,0.6158833063209076,,0.25931928687196115,,0.0,,,,,,,,,,,,,,,
1995-10-18,0.22280885512262844,,0.5186385737439221,,0.22690437601296598,,0.0,,,,,,,,,,,,,,,
1995-10-19,-1.479417010397578,,0.486223662884927,,0.16207455429497575,,0.0,,,,,,,,,,,,,,,
1995-10-20,-1.0650313272656582,,0.3241491085899515,,0.0972447325769854,,0.0,,,,,,,,,,,,,,,
1995-10-23,-0.5741324774653659,,0.1944894651539708,,0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-10-24,-0.9186026694341657,,-0.25931928687196115,,-0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-10-25,1.173933516052655,,-0.03241491085899506,,0.12965964343598058,,0.0,,,,,,,,,,,,,,,
1995-10-26,-0.6091510391687016,,-0.3889789303079417,,0.16207455429497564,,0.0,,,,,,,,,,,,,,,
1995-10-27,-0.30546920970487107,,-0.5186385737439222,,0.0,,0.0,,,,,,,,,,,,,,,
1995-10-30,-0.3022544475936684,,-0.7131280388978931,,0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-10-31,-0.07953507936671309,,-0.8427876823338735,,-0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-11-01,1.3372158014763298,,-0.7455429497568883,,0.0972447325769853,,0.0,,,,,,,,,,,,,,,
1995-11-10,-2.8537511611522013,,-1.1669367909238249,,-0.16207455429497575,,0.0,,,,,,,,,,,,,,,
1995-11-13,-2.215590230543997,,-1.166936790923825,,-0.29173419773095627,,0.0,,,,,,,,,,,,,,,
1995-11-14,-1.9515602280126139,,-1.1993517017828201,,-0.35656401944894656,,0.0,,,,,,,,,,,,,,,
1995-11-15,0.2821397317674725,,-1.5883306320907618,,-0.5834683954619124,,0.0,,,,,,,,,,,,,,,
1995-11-16,-0.27262452134535353,,-1.5883306320907618,,-0.6158833063209076,,0.0,,,,,,,,,,,,,,,
1995-11-17,-1.2042185245109147,,-1.4910858995137763,,-0.6482982171799028,,0.0,,,,,,,,,,,,,,,
1995-11-20,-1.158105145314599,,-1.3614262560777959,,-0.5186385737439222,,0.0,,,,,,,,,,,,,,,
1995-11-21,-0.9497139676601238,,-1.2317666126418154,,-0.48622366288492697,,0.0,,,,,,,,,,,,,,,
1995-11-22,-1.421138586334019,,-1.1345218800648298,,-0.42139384116693684,,0.0,,,,,,,,,,,,,,,
1995-11-23,-1.8958463944893968,-1.1302710310572484,-1.1021069692058345,-0.885046413341522,-0.4862236628849271,,0.0,,,,,,,,,,,,,,,
1995-11-24,2.5956629991678586,-1.0636445320003027,-1.0372771474878444,-0.7566937485636668,-0.35656401944894656,,0.0,,,,,,,,,,,,,,,
1995-11-27,0.9061685083349544,-0.9308636984914588,-0.7455429497568883,-0.8885933107213045,-0.3565640194489465,,0.0,,,,,,,,,,,,,,,
1995-11-28,-0.6988482064650933,-0.9328555135203404,-0.6158833063209076,-0.8898053555772591,-0.3565640194489465,,0.0,,,,,,,,,,,,,,,
1995-11-29,-0.26758520244305656,-1.0686424102093797,-0.3565640194489465,-0.8910196583393262,-0.29173419773095627,,0.0,,,,,,,,,,,,,,,
1995-11-30,1.8530227967870436,-0.46533469430619334,-0.1944894651539708,-0.7622879787981067,-0.3889789303079417,,0.0,,,,,,,,,,,,,,,
1995-12-01,1.8701699122767486,0.27348230265583434,0.42139384116693673,-0.6342040265164375,-0.2917341977309562,,0.0,,,,,,,,,,,,,,,
1995-12-08,1.7638967264188194,1.5466730121410661,1.166936790923825,0.017115406539883308,-0.06482982171799029,14.071424945612296,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-11,-0.9313578999473714,1.728174319363944,1.2317666126418152,-0.25078933348854815,-0.1944894651539708,9.924968513803961,0.03241491085899514,,,,,,,,,,,,,,,
