Date,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_dist_200_z,nifty50_persistence_200,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_50,nifty50_vol_50_z,nifty50_mom_63,nifty50_mom_126,nifty50_mom_12_1,nifty50_mom_12_1_z,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_mom_63,nifty_total_mom_126,nifty_total_mom_12_1,nifty_total_mom_12_1_z
2009-05-22,399,0.8859172759268642,12.317666126418152,0.30014227036662716,-10.048622366288493,12.447325769854132,0.6559116135780896,-8.07131280388979,10.72933549432739,3.849741430781673,5.3808752025931925,0.7904661586409242,0.7305817154410947,0.8796529315193798,0.6892983717695452,0.5846159536364446,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-25,599,1.4725770600233155,12.350081037277146,0.3011222964257097,-9.983792544570502,12.414910858995137,0.643888649851093,-8.265802269043759,11.021069692058347,3.8095044872399684,5.413290113452188,0.8810753873178909,0.7479195276791077,0.989652708031585,0.6937813413313645,0.62065098122995,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-26,-392,-1.7438784904280724,12.317666126418152,0.29551467380776447,-10.437601296596435,12.382495948136143,0.6320150255782467,-8.33063209076175,10.794165316045381,3.573321943754829,4.829821717990276,0.6956246733468988,0.7717498740293695,1.1413950627138147,0.7001663742819142,0.6748797197774133,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-27,622,1.4788225476606276,12.414910858995137,0.3128281889422819,-9.367909238249593,12.317666126418152,0.616377453580979,-8.427876823338737,10.956239870340356,3.506513423787789,5.024311183144246,0.8323550411207644,0.7694444533245537,1.1165799534238017,0.7014959541407867,0.6803703726001238,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-28,31,-0.44989324162245814,12.382495948136143,0.3123926065426306,-5.737439222042138,12.350081037277146,0.61528119543921,-8.071312803889793,10.923824959481362,3.37416654869543,6.061588330632091,0.8072554390009282,0.7556843180317765,1.0158583587265733,0.6987640083946141,0.6466508983924231,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-29,463,0.9385412320687845,12.479740680713128,0.32920323660519085,-5.413290113452188,12.414910858995137,0.6190408888922989,-7.87682333873582,11.150729335494328,3.344693135710978,5.478119935170179,0.8972329023740094,0.7486281876684873,0.9608863044666507,0.6981906302583709,0.6339218791894816,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-01,466,0.9389330234875977,12.479740680713128,0.3340019767938832,-7.682333873581847,12.479740680713128,0.6237585107176973,-8.33063209076175,11.377633711507293,3.3157485338207597,4.764991896272285,1.0661851532537336,0.746912645924706,0.9419094832628289,0.7063847654067306,0.7060887703109859,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-02,-57,-0.73114593452741,12.512155591572125,0.3412297133704357,-8.395461912479739,12.479740680713128,0.6180686952900604,-8.427876823338735,11.474878444084279,3.2438411473560906,4.213938411669368,0.8004667290388497,0.7501230393955082,0.9550795352203628,0.7039915321212432,0.6754666508366279,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-03,286,0.3648608479414139,12.576985413290112,0.3543171420514062,-7.0340356564019455,12.576985413290112,0.6280231908972347,-8.330632090761751,11.636952998379254,3.198271832636888,4.3760129659643425,0.9363289578203631,0.7483550400369803,0.9349239810863278,0.7014653178722869,0.6437462162635065,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-04,361,0.6042334856813926,12.609400324149108,0.36259100541831263,-7.714748784440841,12.576985413290112,0.6237583991603641,-8.395461912479744,11.766612641815236,3.1447359704827416,3.6304700162074557,1.070652061880098,0.7504045139660254,0.9399016664465414,0.7021748803250915,0.6435883005878376,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-05,-87,-0.8272965531379337,12.576985413290112,0.36269085278637603,-6.450567260940035,12.609400324149108,0.6255200343785969,-8.39546191247974,11.73419773095624,3.0443766736631237,3.338735818476499,0.9311639065441728,0.7549895783023868,0.9615042400684884,0.7026743927614021,0.6414148885023063,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-08,-693,-2.554759315043179,11.60453808752026,0.23564725052698823,-4.213938411669368,12.447325769854132,0.5998856635416249,-8.427876823338735,11.60453808752026,2.922056178776541,4.084278768233387,0.7017199386785485,0.7937604959084721,1.207177543616335,0.7215801173996604,0.8178225886155718,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-09,144,-0.02107547984580247,12.058346839546191,0.3052768193345849,-3.9546191247974054,12.512155591572125,0.6106477193583275,-8.557536466774714,11.701782820097245,2.876557079524361,3.8573743922204224,0.8486638613789081,0.7897561326952252,1.1687882198722483,0.7203531989440322,0.7977029190910769,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-10,-17,-0.5179173323655435,11.766612641815236,0.2726866600552307,-4.213938411669368,12.576985413290112,0.6211054360603511,-8.589951377633712,11.701782820097245,2.804904844956466,3.5656401944894647,0.9592930536812012,0.7856637622158309,1.1304148382816448,0.7230608521203981,0.8159511585818499,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-11,-272,-1.253863129388051,10.891410048622365,0.15873487713139028,-4.79740680713128,12.576985413290112,0.622221164816166,-8.525121555915723,11.66936790923825,2.728451668586941,3.2739059967585096,0.8538545575647423,0.7926002081846166,1.164380941344317,0.7253912528699795,0.830367055645837,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-12,-517,-1.8735832324213701,8.719611021069692,-0.13754407312414385,-8.427876823338735,12.447325769854132,0.604923987941198,-8.6871961102107,11.572123176661265,2.6383195603348133,2.7552674230145886,0.7611905612623903,0.7978558706547151,1.1867788633692877,0.7264763338729775,0.8325624005636517,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-15,-484,-1.685186298735809,10.826580226904376,0.1673038390605779,-1.653160453808752,12.414910858995137,0.603780697029093,0.0,11.410048622366288,2.535818001180296,2.593192868719612,0.7482591889043089,0.7541823603033789,0.8913491038830251,0.730907390169381,0.8672008496855838,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-16,293,0.46942857993662807,11.507293354943274,0.2713880887010271,-0.5510534846029174,12.382495948136143,0.602110326904998,0.09724473257698385,11.474878444084279,2.5018099540807297,2.3987034035656407,0.7805740570278775,0.7236126502011205,0.6836530525568209,0.727152074195506,0.8221356323016866,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-17,-602,-1.9392013905166308,6.418152350081037,-0.4460741831687015,-5.931928687196109,12.285251215559159,0.5908035967745434,-0.12965964343597847,11.215559157212319,2.380901396082838,1.1345218800648311,0.6645935031492568,0.6879935385834464,0.4439075803530401,0.7304434076384685,0.8457666232010993,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-18,-617,-1.867048537552905,3.4359805510534844,-0.8640134192106603,-8.849270664505674,11.79902755267423,0.5199990703452553,-0.518638573743921,11.021069692058347,2.2837036085525915,0.5510534846029174,0.662631101266919,0.681291408949214,0.3941879227232501,0.7349433487866491,0.8809235241605387,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-19,110,0.08556898789571643,4.181523500810372,-0.7502691742972478,-8.136142625607778,11.73419773095624,0.5112646378398309,-0.7131280388978922,11.021069692058347,2.2429054697786213,0.2917341977309569,0.7159230428950589,0.6667286462459203,0.29294160536434766,0.7319907208819594,0.8434878628506588,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-22,-170,-0.640759353176864,3.727714748784441,-0.808350211741124,-8.622366288492705,11.280388978930308,0.44390487668154915,-1.1345218800648293,11.053484602917342,2.212430091961407,0.03241491085899462,0.6343691147738292,0.6371973390051543,0.09354858430551487,0.7299109869376722,0.8147390907630729,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-23,-124,-0.48720205190976507,3.565640194489465,-0.8238855965800996,-8.752025931928687,11.085899513776337,0.41694266150763554,-1.296596434359806,11.085899513776337,2.183058982768908,0.2917341977309551,0.654666498891517,0.620798000689043,-0.01930689217502634,0.7208979083874558,0.718732631229714,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-24,463,1.1066001574401079,5.316045380875202,-0.5714052250980459,-7.098865478119935,11.60453808752026,0.4956276266188871,-0.7131280388978922,11.247974068071313,2.1880040377029055,0.2917341977309569,0.7177725178303025,0.6107494800958865,-0.09126487898747007,0.7178352612389277,0.6811266827738921,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-25,-7,-0.1480189728783085,4.7974068071312805,-0.6426424661746412,-7.585089141004862,11.377633711507293,0.46199392058559985,-0.9724473257698527,11.280388978930308,2.159264824023293,0.3565640194489461,0.7127950728461919,0.602029407074852,-0.15475990629678094,0.7109211665643893,0.6060681059420028,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-26,364,0.9106221329459517,6.904376012965964,-0.34205668792046734,-5.575364667747164,11.636952998379254,0.5015853760081407,-0.7779578606158832,11.345218800648297,2.1395376574089613,0.19448946515396948,0.7667853866088076,0.5895014065461444,-0.2439040870937,0.7033195989644153,0.5244917707800626,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-29,272,0.6201265639423481,8.363047001620744,-0.13502169891549629,-4.116693679092384,11.831442463533225,0.5310268968068969,-0.648298217179903,11.507293354943274,2.1446009379567457,0.12965964343598024,0.8425381154844319,0.5716990900799224,-0.36918446656819603,0.6902614454658049,0.3892998413947573,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,-524,-1.596666165746908,5.445705024311183,-0.5502086965979482,-7.066450567260942,10.891410048622365,0.38938888934148125,-1.5883306320907629,11.377633711507293,2.0771975581273097,-0.09724473257698563,0.671016379296793,0.5659777200250082,-0.4140544957731645,0.6914666109682506,0.39467841778175583,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-01,27,-0.04627320473648233,6.385737439222042,-0.4177015645817892,-6.19124797406807,10.664505672609401,0.3548392904464408,-1.9124797406807108,11.474878444084279,2.0678742632068765,-0.16207455429497486,0.7150365851727146,0.5563761110288152,-0.4858219499611651,0.685051268178871,0.3246276806269445,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-02,105,0.15943743442752975,7.6823338735818485,-0.23329432817632353,-4.92706645056726,10.923824959481362,0.39611269685176337,-1.6531604538087503,11.507293354943274,2.0431872469763377,-0.25931928687196226,0.6803423755445236,0.5412632126942916,-0.5947796759793641,0.6859055987238701,0.3266358039125294,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-03,79,0.06883463853704212,9.238249594813615,-0.013085403354605642,-3.338735818476497,10.72933549432739,0.36876363416193025,-1.880064829821718,11.60453808752026,2.034696811900434,-0.12965964343598024,0.780235745975642,0.5326824486453889,-0.6607345765142121,0.6798901259988555,0.26012068689405826,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-06,-652,-1.882861069025907,4.084278768233387,-0.7431292076322332,-7.520259319286872,8.492706645056726,0.03423006541541661,-3.9546191247974054,11.247974068071313,1.9188126070302627,-0.3565640194489461,0.62067645307659,0.5178960835500291,-0.7700200871768976,0.6847318042603014,0.3017000810756809,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-07,-77,-0.2996894023838581,5.316045380875202,-0.5636667948339402,-6.742301458670989,7.747163695299839,-0.07419469964119775,-4.764991896272286,11.118314424635333,1.860845005878627,-0.583468395461912,0.6507101411610255,0.517748028952338,-0.7797491426613924,0.6843237744523094,0.290721848458814,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-08,-588,-1.6282540198473292,3.760129659643436,-0.780466425228947,-8.0064829821718,5.6726094003241485,-0.3848298366679175,-6.9043760129659635,10.956239870340356,1.797006405319179,-0.7455429497568886,0.6450064459701746,0.5249288684865115,-0.7399177994944631,0.6896103270095166,0.3370920287543491,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-09,-66,-0.27309051072402146,4.311183144246353,-0.6968481301317482,-6.580226904376012,5.542949756888168,-0.39848338240786974,-7.034035656401944,11.053484602917342,1.7954612333184725,-0.6158833063209084,0.6840315253637351,0.5199960510692072,-0.7838161634356804,0.684904072090292,0.2822568619860321,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-10,-382,-1.0916155298083257,3.792544570502431,-0.7650139539153058,-4.927066450567262,4.570502431118315,-0.5406309728039804,-7.876823338735817,11.021069692058347,1.76386303475691,-0.5510534846029174,0.6235775318128031,0.5204495521769943,-0.7908664135100283,0.6830832291237989,0.2564221717389792,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-13,-527,-1.421230847751369,2.852512155591572,-0.89217993535278,-7.974068071312804,3.6628849270664503,-0.6725956817108453,-8.752025931928687,10.567260940032416,1.6367692667309945,-0.8427876823338725,0.6314993055527559,0.5294579858208983,-0.738390164893847,0.6863926708153198,0.2828229293027701,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-14,602,1.5624386598064173,5.478119935170178,-0.5193887412392495,-6.0291734197730955,4.764991896272285,-0.4987137905645036,-7.6175040518638575,10.988654781199351,1.7125257382298527,-0.48622366288492813,0.6370398799006517,0.5412635712897615,-0.6655475138534354,0.6861692686794885,0.2725759559708635,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-15,660,1.6288088916767394,9.659643435980552,0.06867846939469731,3.241491085899515,6.450567260940032,-0.23825454815361896,-5.834683954619127,11.442463533225283,1.792633945221036,0.2269043760129641,0.6986765713856101,0.5558438403572644,-0.5723036560107841,0.6894884250605274,0.29892534229497847,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-16,133,0.29415241308738665,10.275526742301459,0.15047597583742664,6.839546191247974,6.580226904376013,-0.2199235984307765,-5.218800648298218,11.507293354943274,1.7826687924556763,0.48622366288492636,0.6603934954618484,0.5462819645888253,-0.649919889306241,0.688075728087391,0.2761313833982847,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-17,481,1.1490750080068775,13.419773095623988,0.5895250974717383,9.238249594813617,7.423014586709886,-0.093365103268517,-4.311183144246353,11.60453808752026,1.7800437147342891,0.583468395461912,0.7356689701016971,0.5535649774456699,-0.6057723713090076,0.6882882066397092,0.27019170064219705,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-20,416,0.9447261266734579,17.53646677471637,1.1627996204389455,13.808752025931929,8.298217179902755,0.0370142783424049,-2.9821717990275527,11.86385737439222,1.813016018192782,0.8103727714748779,0.9124270047183185,0.5590299439435115,-0.5746736554494443,0.6858612431125398,0.23592450937550638,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-21,-44,-0.21925850321896526,18.055105348460295,1.2239070801604357,14.48946515397083,8.363047001620744,0.04273616251278172,-2.722852512155592,11.766612641815236,1.7667124181094198,0.6807131280388994,0.770213383185773,0.5633749442568603,-0.550890737208573,0.6847636523376376,0.2156631238760956,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-22,-139,-0.45613462452030457,17.73095623987034,1.1658852298669429,12.414910858995139,7.649918962722853,-0.06962416264562168,-3.9546191247974063,11.766612641815236,1.7429521237564631,0.5186385737439227,0.7105038769093769,0.5580582521161133,-0.5966786546580646,0.6835286078347889,0.1936073437572774,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-23,402,0.8931010749293464,20.25931928687196,1.5067721869410189,15.461912479740679,8.33063209076175,0.03194812071259784,-3.0470016207455437,11.86385737439222,1.7408035682392276,0.583468395461912,0.9018216118860212,0.5631542330313686,-0.5656054183981175,0.6815035090831154,0.1625489027152598,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-24,379,0.8227194595401175,21.491085899513777,1.6602947069335467,14.586709886547812,8.881685575364667,0.11266505652678124,-2.755267423014587,11.896272285251214,1.724674879368754,0.5510534846029174,0.9788025721767222,0.5644990170298819,-0.5621064051110677,0.6832196872572063,0.17225332867013102,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-27,264,0.5419976792133357,22.52836304700162,1.7824249355954638,14.165316045380875,16.53160453808752,1.2796334320412759,4.700162074554296,11.92868719611021,1.7089232635986675,0.4213938411669371,0.9636346454387986,0.5692244238317747,-0.5332711237373762,0.6663055635913777,-0.026061577005282697,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-28,261,0.5219341041642447,22.755267423014587,1.7903285315698907,17.309562398703406,17.309562398703406,1.3839054518455498,6.418152350081041,11.9935170178282,1.7003951055350965,0.6158833063209066,0.9706242372104207,0.564449932365021,-0.5754866868675684,0.6556823342756024,-0.1570187199610571,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-29,-262,-0.7627218322683982,21.78282009724473,1.6356834208234652,15.39708265802269,15.850891410048623,1.1483334453698633,5.186385737439222,11.9935170178282,1.678373104695232,0.518638573743921,0.7502337329330512,0.5648489164689243,-0.578308096204542,0.6301920767161806,-0.45978580867548297,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-30,131,0.26066343703617983,22.009724473257698,1.648070425105374,14.32739059967585,16.304700162074553,1.2055618920052518,5.380875202593192,12.025931928687196,1.663727943864426,0.5186385737439227,0.8470210829832562,0.5643770700713951,-0.585980813629778,0.6234963892971623,-0.5479853422850502,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,51,0.0723586223869175,22.593192868719612,1.7080622245084465,13.354943273905997,16.758508914100485,1.2618796182880287,6.029173419773095,11.9935170178282,1.6358914676469007,0.38897893030794073,0.7950713102950938,0.567696732288302,-0.5644830346623445,0.6172215446345095,-0.6317936411349316,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-03,295,0.7390991644307494,22.884927066450565,1.7267660949281032,18.800648298217176,17.633711507293352,1.3807122075990654,9.141004862236626,11.961102106969205,1.6087505481243238,0.7131280388978922,0.9039282506552414,0.5442364864396168,-0.7448531458596005,0.6030689990702603,-0.8075137949599716,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-04,-8,-0.08863197788079887,22.852512155591572,1.7018541101590168,17.53646677471637,17.439222042139384,1.336858270644131,9.692058346839545,11.961102106969205,1.5889873134178127,0.8427876823338725,0.7414563376731514,0.5411623721654897,-0.7701778663883065,0.5959349710233708,-0.9019555736295155,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-05,124,0.30176974093597475,23.014586709886547,1.7040036528962583,19.25445705024311,18.31442463533225,1.4544422836863182,12.641815235008103,12.025931928687196,1.5830145790963985,1.0696920583468401,0.8056536153118641,0.5294720520594947,-0.8563677289242563,0.5897488278325992,-0.9837290023734353,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-06,-348,-0.9735512721209577,21.88006482982172,1.5324579369854865,17.568881685575366,17.79578606158833,1.361239929283771,12.252836304700162,11.961102106969205,1.5506484016365003,0.9076175040518635,0.5890903589590349,0.5287185244706034,-0.8588268347259412,0.5860407710849379,-1.035232077993487,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07,-479,-1.2797306594391982,18.11993517017828,1.0096267531224055,14.32739059967585,15.656401944894652,1.0258316822281242,11.085899513776337,11.961102106969205,1.532280994275376,0.9400324149108581,0.5997856227102973,0.5301324387009108,-0.8434022113233216,0.5809836124848224,-1.0993579078361362,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-10,-408,-1.0444295972689728,13.679092382495947,0.3948185370599798,10.826580226904374,13.776337115072934,0.7314923337542394,10.113452188006484,11.961102106969205,1.5143617349652325,1.3938411669367898,0.542309997793378,0.5155504095051722,-0.9458985002356065,0.5758944946430088,-1.1595138736466504,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-11,43,0.19270941161099045,12.901134521880063,0.2807649537644778,7.423014586709885,13.873581847649918,0.7382583650895465,9.108589951377633,11.961102106969205,1.4967836798140515,0.9724473257698545,0.5977631325217079,0.5056450574801646,-1.0107709315386368,0.5710780640999308,-1.2132083648203416,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-12,-88,-0.1486553728879421,12.155591572123177,0.1707674394033521,2.4959481361426246,14.100486223662884,0.7647882199878865,7.649918962722852,11.896272285251214,1.4664641721932756,0.45380875202593174,0.619542910761767,0.4869870532507167,-1.139817983651165,0.5634159711003699,-1.2983227527463326,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-13,669,1.8860425162770138,17.471636952998377,0.899789850658797,7.196110210696919,18.087520259319287,1.3633140337589587,11.507293354943275,12.058346839546191,1.4823897009138387,0.5510534846029174,0.854180251352303,0.5007239448404585,-1.0260482650147251,0.5665774491913351,-1.254249806530762,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-14,-64,-0.09787766784448561,17.504051863857377,0.8954858963248946,4.084278768233389,18.28200972447326,1.3790721638203916,10.858995137763372,12.025931928687196,1.4589813415324353,0.4213938411669371,0.6494251752616478,0.4959748259461979,-1.0511995856610599,0.5624859430243596,-1.295577499686582,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-17,-590,-1.5410802953871559,11.474878444084279,0.0457224015246147,-6.061588330632091,15.721231766612643,0.9765029281079959,7.423014586709888,11.92868719611021,1.423161488416994,0.06482982171799101,0.5241707536947845,0.5057642154786834,-0.9678114705411455,0.5525800352049768,-1.4036133824021675,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-18,382,1.0894471231578824,13.938411669367909,0.38447837240412863,-4.116693679092386,17.08265802269044,1.174649503170551,8.719611021069694,11.92868719611021,1.4073738273350018,0.16207455429497486,0.6245799016840702,0.49869693758200007,-1.01087931265603,0.5509892821680502,-1.412809944802771,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-19,-287,-0.7008793294158687,11.766612641815236,0.07068882660186791,-5.964343598055105,16.07779578606159,1.0100902301277492,8.427876823338735,11.961102106969205,1.3982866698577137,0.19448946515396948,0.6123813112696741,0.4986174092710023,-1.001453919103988,0.5492775765270995,-1.4221392792337635,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-20,184,0.5421485014268204,12.641815235008103,0.18747347827060407,-7.6175040518638575,17.01782820097245,1.1444413329236496,8.6871961102107,11.961102106969205,1.3829831269341002,0.09724473257698563,0.6230177512736513,0.4955702152076743,-1.0142558394027588,0.5496497917906701,-1.407081308529814,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-21,318,0.8678692730117669,15.105348460291735,0.5315155628947384,-6.3857374392220425,18.638573743922205,1.3816677781886253,9.756888168557538,11.961102106969205,1.3679764377000614,0.06482982171799101,0.6448782355521779,0.4938475079825435,-1.0171698866868655,0.5479383898797874,-1.4154191436492847,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-24,556,1.4535794750403008,19.25445705024311,1.1170321929939566,-3.273905996758508,20.32414910858995,1.625143520024111,3.7925445705024288,12.058346839546191,1.372491075794386,0.12965964343598024,0.8122725140861239,0.49271447627814113,-1.0167743442823853,0.5476456539364283,-1.405019917193481,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-25,143,0.3427857365449126,19.578606158833065,1.1535782057146782,-3.176661264181522,20.842787682333874,1.686744970027914,3.5332252836304683,12.123176661264182,1.3705032369030885,0.12965964343598202,0.832323104981292,0.48814257425367885,-1.0436608953989954,0.5446521323057262,-1.4239549901497013,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-26,392,0.9870557474051578,21.037277147487845,1.3519177629027466,-0.7455429497568851,21.361426256077795,1.7469737330837916,5.510534846029172,12.220421393841168,1.3748936488074843,0.22690437601296765,0.9753260631998568,0.4888735451365698,-1.0340616224158108,0.5411607332692403,-1.4473161631492493,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-27,130,0.22458746765198173,21.588330632090763,1.418010841774727,-0.42139384116693535,21.750405186385738,1.786228385364139,5.445705024311184,12.188006482982171,1.3537388558019119,0.16207455429497486,0.7593641442827673,0.49044418996872274,-1.0191273747276954,0.5327475736480438,-1.524988392769145,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-28,67,0.04558656589137517,22.495948136142626,1.5333444372856844,-0.09724473257698563,22.07455429497569,1.8147668938377728,5.316045380875206,12.188006482982171,1.3393109222559774,0.19448946515397125,0.7685932441455922,0.49005737764612645,-1.0206669027922557,0.5313418321841263,-1.522781657942098,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,45,-0.030327194150453592,22.593192868719612,1.529290243398512,-0.2917341977309533,22.20421393841167,1.8132436643493905,4.570502431118317,12.188006482982171,1.3250926191896435,0.22690437601296587,0.7105409017728249,0.48631651560171835,-1.0541594019287122,0.5322881613513581,-1.4949740576232025,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-01,-319,-1.062694430534649,21.750405186385738,1.3924394818047592,-1.1021069692058347,21.68557536466775,1.7146682942920848,4.246353322528364,12.123176661264182,1.2984636313337008,0.16207455429497664,0.6416254070945082,0.4889248267836699,-1.0391389527810797,0.53417532522375,-1.4575070437259658,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-02,-255,-0.8440690083071003,20.45380875202593,1.1942101656852133,-2.5607779578606156,21.296596434359806,1.6378616536364663,2.9821717990275545,12.155591572123177,1.2912413846270194,0.12965964343598024,0.6396734161698486,0.48450644797548725,-1.0831274709562364,0.5311473507613158,-1.4751756916879708,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-03,17,-0.05979928336208875,20.74554294975689,1.22315254287741,-1.1345218800648311,21.19935170178282,1.606478285280155,3.40356564019449,12.155591572123177,1.2778145877218534,0.19448946515397125,0.6495185442166365,0.4774539288051313,-1.1542739220722589,0.5322451774295368,-1.4472123844682634,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-04,233,0.5751353419454484,21.653160453808752,1.33822276532219,3.533225283630472,22.106969205834684,1.7258465208395326,6.450567260940032,12.188006482982171,1.2709018671623311,0.22690437601296587,0.7140152340046699,0.47054822588838585,-1.2256963675693764,0.5318481929333903,-1.4365918228276957,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-07,590,1.5608202837349008,23.59805510534846,1.5962347690271153,9.918962722852514,22.91734197730956,1.8276002724705271,9.141004862236628,12.285251215559159,1.2766762309093775,0.32414910858995327,0.9337429594315373,0.46965159100168835,-1.2394426095077786,0.5379280820907297,-1.3550423837761623,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-08,-142,-0.557144438928594,23.014586709886547,1.4962342511339335,10.113452188006484,22.982171799027554,1.8164114870929569,9.108589951377636,12.188006482982171,1.2446373807061688,0.22690437601296587,0.7520770135549194,0.47303126423068426,-1.2120987205093818,0.5353672854184276,-1.370563017943467,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-09,-197,-0.7008668553938143,21.88006482982172,1.3224013504957273,9.724473257698543,22.6580226904376,1.7480769091936021,8.557536466774717,12.188006482982171,1.2319382526302822,0.2917341977309569,0.6829810465479791,0.4721337423819658,-1.223956530573085,0.5342174474185097,-1.37047641300636,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-10,-231,-0.775354451549358,20.713128038897892,1.1472177924344724,3.241491085899515,22.593192868719612,1.7198373477427327,4.5056726094003245,12.155591572123177,1.213144693382159,0.09724473257698563,0.7360309574715516,0.46352160749575355,-1.3109174763707208,0.534948459613036,-1.34961065651185,,,,,,,,,,,,,,,,,,,,,,,,,,
