Date,adv,dec,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nh,nl,nhnl,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
2018-11-22,523,859,-336,-0.276678252178309,43.20160750167448,0.4365553185221617,20.289115851707884,33.02076356329538,0.4495735896148178,25.672734171177815,15.07032819825854,-0.8734885619013802,5.785091057309977,1,58,-57,-0.19608997428475544,0.3959916571952892,-0.09814167997681647,0.480782539967633,2.0865459904537795,-1.3535352912074166,-0.27165979982084476,83.6,0.7854991769967661,2.357499025248301,0.0009556229615752532,,,,,,
2018-11-26,539,848,-309,-0.2114177845320564,37.391304347826086,0.14813605924582587,16.69472028888436,32.441471571906355,0.4114421311247588,25.74354792823589,14.180602006688964,-0.9396408733990527,4.803508905550316,5,58,-53,-0.15543985846143485,0.39082905355472336,-0.19677605899450915,0.4806717744036264,2.049330539747793,-1.0817274762374283,-0.2754963305987457,83.2,0.6938674511225681,2.3598819021270496,0.008721895849744143,,,,,,
2018-11-27,681,702,-21,0.26810130057138754,35.51401869158878,0.05147511298649517,12.411265165732502,34.045393858477965,0.5212081494826509,27.262317968619,14.753004005340454,-0.8913654492344865,5.820834764239043,6,56,-50,-0.12373009647930518,0.38738644356686713,-0.26272875862040396,0.47869885000208934,1.953390184114638,-0.9240020031801017,-0.2717472793705822,82.8,0.5300526660514588,2.2749450726317564,0.024471853772883856,,,,,,
2018-11-28,451,953,-502,-0.5786294287580178,30.918846411804157,-0.18036933899146312,-9.417853924896182,32.72971160295104,0.42669278434792596,23.100081973321412,14.486921529175051,-0.9054129762619083,3.5104905527440753,3,94,-91,-0.5026166949716507,0.3743163724194749,-0.5060625871744395,0.4794245443275664,1.9481596650539548,-0.8032798745138467,-0.2614633157113744,82.39999999999999,0.09489185859552215,2.175860984268376,0.020449216985214846,,,,,,
2018-11-29,711,680,31,0.33924165817897156,31.084656084656086,-0.1792718554866038,-17.031090887080122,34.98677248677249,0.5747308792810247,22.469948799020134,14.880952380952381,-0.865618669558784,3.1043709543036595,3,71,-68,-0.28186167289300396,0.3696640015622615,-0.5898092067420405,0.48071737780420826,1.960966023827052,-0.4625236373950372,-0.23584741387645547,82.39999999999999,0.12668496287609624,2.1877330339967096,0.023908195546503475,,,,,,
2018-11-30,743,660,83,0.45790945685461126,32.31585932315859,-0.12598612947288743,-25.603603764089733,37.159920371599206,0.7154895154531827,21.32099419710256,15.85932315859323,-0.7773915542792936,3.5774439639623594,5,72,-67,-0.26809579745358814,0.3581174801879735,-0.8013300273402246,0.4789703812875794,1.8778620814876354,-0.4158952872074373,-0.20728983694893177,82.39999999999999,-0.19484953014432635,2.063117513529232,0.017598106402585856,,,,,,
2018-12-03,751,649,102,0.47967473893600343,35.2234823215477,0.011719063010661125,-28.94149401381403,39.426284189459636,0.8619310675397361,20.29173381758675,15.81054036024016,-0.7738886646667029,3.1668621993206187,5,48,-43,-0.037426225007045705,0.34976244353703856,-0.9498033331279796,0.47948459934193666,1.868831791289929,-0.39875487884462785,-0.17649358810714055,82.39999999999999,-0.2007623005909705,1.9733249655628637,0.02355336537105135,,,,,,
2018-12-04,617,776,-159,-0.00254072496769385,33.82451440053583,-0.06362454659297226,-34.56857988897279,40.99129269926323,0.9605007867566285,18.149327227815686,16.878767582049566,-0.6791522310091642,3.532154036232834,4,55,-51,-0.1082238268086779,0.34104330928830273,-1.1027670585346085,0.4761954019142095,1.7434725188600453,-0.4341580953331806,-0.15922884599472997,82.39999999999999,-0.5004031359769796,1.9137824861712676,0.0240382124199785,,,,,,
2018-12-05,329,1076,-747,-1.0390988546671196,27.224080267558527,-0.39763055338901004,-41.08009200700405,37.391304347826086,0.7097428603960094,13.434372988472116,15.451505016722408,-0.7929468036460661,1.0504283007062565,2,108,-106,-0.6232927961978245,0.3352624598849106,-1.1991608202858446,0.4747560075815847,1.6789901883650016,-0.6579815378896838,-0.1380967535662081,82.39999999999999,-0.385576285395436,1.9069021904091978,0.004354447357758584,,,,,,
2018-12-06,272,1134,-862,-1.2590784080480777,19.68981793661497,-0.7722930837749462,-47.24566593435277,30.681051921780178,0.2531440473880095,5.6138476207049095,13.823331085637221,-0.9282442483690987,-0.2895721401692324,2,145,-143,-0.9678396210657028,0.3337448263733268,-1.2157521195168668,0.4692266779223571,1.4919169694923107,-1.1199021299504364,-0.1282282712214644,82.0,0.06262147819725987,1.9768093935186872,-0.008886333464221075,,,,,,
2018-12-07,609,778,-169,-0.05223802488641485,21.774193548387096,-0.6642466168129483,-52.366109065092964,31.586021505376344,0.31463790294406585,0.15548505420715486,14.045698924731182,-0.9068440130961921,-1.428854032627827,2,117,-115,-0.6947051185570521,0.33361417353999756,-1.2065123417317116,0.462193977278463,1.263146793110006,-0.8743860701740025,-0.11262994724589026,81.6,0.10631536424465876,1.8819274785409652,0.006134449828292032,,,,,,
2018-12-10,207,1199,-992,-1.5129781979842694,12.659932659932661,-1.1139165608972792,-58.72053872053871,24.444444444444443,-0.17105613026299984,-8.619528619528623,12.525252525252526,-1.0376699459865664,-3.367003367003365,0,226,-226,-1.737262261143876,0.33570120152461935,-1.1557072616767279,0.46117373562972924,1.2227962130403156,-1.3895347059426622,-0.10993210110269436,81.2,0.5558154706347913,1.9691081793903196,-0.009883745628070817,,,,,,
2018-12-11,1015,370,645,1.3898703378782178,20.273037542662117,-0.7336548073345553,-44.76051950431775,30.716723549488055,0.25266662826261926,-0.4913301417871132,13.583617747440274,-0.9381167084867117,-1.5841674874590552,2,73,-71,-0.25796564727639126,0.3351574216537704,-1.1544076235822116,0.4606161817234832,1.197412230358147,-1.222073950421451,-0.09121307111816801,80.80000000000001,0.4878057212168028,1.960355944209521,-0.012681744371598525,,,,,,
2018-12-12,1202,206,996,1.8972780305364632,39.86577181208054,0.23939347718301363,-24.548943906983,43.557046979865774,1.1154161805917855,11.316244304280488,16.644295302013422,-0.6544485094652281,1.1259006531839901,6,15,-9,0.3352754590559256,0.35536939380997484,-0.7655390963612698,0.4660865510888815,1.3564873641055393,-0.7370573848055557,-0.0636337484293037,80.4,0.7242155207428449,2.0624156628640917,-0.0028555906893813487,,,,,,
2018-12-13,860,530,330,0.7195462673591203,45.79690652320107,0.529790586640367,-15.93231599690617,46.26765299260256,1.2857576895635066,13.492854064988613,17.686617350369872,-0.5519151960975852,1.8689229803966825,7,21,-14,0.28979824281013283,0.3571575795414485,-0.7239995823349586,0.45657643520207863,1.0564839906722245,-0.6002770177234525,-0.028806392620950305,80.4,0.738208441579702,2.0352203267299593,0.0022196115215482592,,,,,,
2018-12-14,638,741,-103,-0.0514777471568195,48.21788836583726,0.6439803064813352,-11.31388420941358,46.80564895763282,1.3080294862065274,14.564846282047533,17.753866845998655,-0.5381403248485476,1.700355140313036,5,20,-15,0.28183098126507655,0.35269834009579143,-0.7999528056004217,0.4522796964310975,0.9187529198078785,-0.5658525135092007,0.006400911095560957,80.4,0.727141690240449,1.981051977842831,0.001715035297280565,,,,,,
2018-12-17,805,580,225,0.5290094142834136,53.3869885982562,0.8941916582075952,-3.49803813971171,49.564050972501676,1.4771221586907988,17.612179314747664,18.24279007377599,-0.4847385964705516,2.2668542448989832,5,16,-11,0.322982042572558,0.35414223623249474,-0.7646974435038193,0.4483418661124314,0.7935056550269258,-0.35768766891931025,0.0485783616954949,80.4,0.7422630786620322,1.8986843385822565,0.004196313699811327,,,,,,
2018-12-18,770,617,153,0.3744995054586685,57.22851432378414,1.0766531785092142,0.7445571045328023,51.299133910726184,1.5744191977267161,16.13870610323955,19.32045303131246,-0.3746951274566124,3.277672282649359,5,19,-14,0.29832722447703747,0.357062050895445,-0.7017717364715479,0.44619320543463076,0.7241687941366721,-0.30758399983415136,0.08300736168953549,80.4,0.6923659474578993,1.6122909624910229,0.004789669052290391,,,,,,
2018-12-19,963,429,534,1.0195739786415736,66.28838451268358,1.5132336894375693,19.51956372654101,57.943925233644855,1.9878500025955583,26.897955879880698,20.427236315086784,-0.2591372194138579,5.170740645533154,10,19,-9,0.3511128194309894,0.3620126534805479,-0.6006497235251861,0.4445600228567778,0.6711423000756293,-0.15884991002070636,0.12014452969504319,80.4,0.5784456221341454,1.2416718528695971,0.014734387794282933,,,,,,
2018-12-20,650,756,-106,-0.16690079329423416,65.18567639257294,1.4429251925306468,18.550413943044006,57.228116710875334,1.9115149347655813,23.715330708183544,20.689655172413794,-0.2235249094633896,5.0772729382280595,5,13,-8,0.3632174319228874,0.3607870417257043,-0.6166797560247465,0.4395840651080851,0.5168308194745298,-0.2004249122539778,0.1633335982677897,80.4,0.5356990032540583,1.2308343319540704,0.012387106316499752,,,,,,
2018-12-21,362,1053,-691,-1.2191545200116447,58.49563465413029,1.1020098014077024,15.294027152455811,51.84687709872398,1.5389203054862386,18.826113535428597,19.341840161182,-0.3477131170464549,4.271511962923459,5,24,-19,0.25892103367146513,0.3606487284437186,-0.6121022185546593,0.4318452304032037,0.27959774996694464,-0.7043573904641959,0.19985664001067605,80.0,0.8685466336190987,1.3768829809396204,-0.0042454293346667615,,,,,,
2018-12-24,394,1001,-607,-1.037434965194679,48.185483870967744,0.5888726435991499,10.794179523141658,46.10215053763441,1.1511901440786625,13.660678965728053,17.943548387096776,-0.4800356561096824,3.7629463804078114,4,33,-29,0.16427386589533616,0.3623759306152422,-0.5723029206850805,0.42108501639602075,-0.048434525673417446,-0.9307635810122333,0.2280158573712221,79.60000000000001,0.8660336299221001,1.3004294218769339,-0.004383569317815805,,,,,,
2018-12-26,570,812,-242,-0.3717840546658706,45.57731262660364,0.455369026412816,10.063293935014862,45.30722484807562,1.0882444327499714,11.261830989597655,17.89331532748143,-0.4772833601209881,3.1403113221409775,3,35,-32,0.13852502846898682,0.359750352600693,-0.6153505801826373,0.41526388744779735,-0.22459177454997287,-0.7612069228414473,0.2607414518513096,79.2,0.8724999567926263,1.0625300246087428,-0.003917545871027217,,,,,,
2018-12-27,767,615,152,0.43261687945043453,47.58389261744966,0.5479103979745499,16.665046205645506,46.577181208053695,1.1592992806436286,13.847469605102653,18.65771812080537,-0.3908429062371509,4.170796591630319,4,36,-32,0.14221651109449301,0.3564871018353867,-0.6722859041326231,0.40567177283457895,-0.5144665953546843,-0.6385727714018978,0.28691944940921754,79.2,0.8715491318352588,0.8145230915214814,0.0036029829347086206,,,,,,
2018-12-28,904,482,422,0.9836891932554961,54.75715236194279,0.8929171218195551,23.6724962772867,50.36593479707252,1.3917016880535082,15.379162310300032,19.494344644045242,-0.2969781586548657,4.6133922630928605,9,29,-20,0.2652570138945617,0.36081271984804764,-0.5845345710724735,0.40052177309467196,-0.6670363346411117,-0.44452331364463593,0.31079656231063346,79.2,0.7754966159671667,0.8261737270183969,0.003516034689078129,,,,,,
2018-12-31,841,555,286,0.7410406193819736,59.92037159920371,1.1368603035791087,27.60451227604512,54.4127405441274,1.6359977612086722,17.252820172528196,20.703384207033842,-0.1638476210277335,4.8440610484406115,5,24,-19,0.28221472934492503,0.35771950185159895,-0.6391653722906809,0.3972666155683404,-0.7608882709136656,-0.44527428598044394,0.32197560959776883,79.2,0.7671028485025635,0.7995703222743477,0.009300856217682618,,,,,,
2019-01-01,793,576,217,0.569340528750061,65.45209176788124,1.3954478260860501,30.228609446333543,56.34278002699056,1.7394654780493304,16.916495837530924,21.524966261808366,-0.0707631792968737,5.714425901568205,4,9,-5,0.42694757250451904,0.3532897054624019,-0.7203385509676676,0.39105444632563596,-0.9429360547343087,-0.33349221574167853,0.33476544016346477,79.2,0.7805075721995226,0.7102070138158373,0.013088312448057637,,,,,,
2019-01-02,406,978,-572,-1.104303585455699,57.64863059452237,1.0000808256029599,23.82411619398654,50.70140280561122,1.3600856649829072,9.71011010634799,20.440881763527056,-0.1772892370025419,3.56211418147749,2,19,-17,0.3169361727326868,0.3533380444082318,-0.7190753153954939,0.3879686997532557,-1.0281974363295436,-0.6333727346976641,0.33836942502527556,79.2,0.8905869704995557,0.6551545706727806,0.01134808928537967,,,,,,
2019-01-03,415,971,-556,-1.086563721573626,47.31543624161073,0.48350096893711275,20.091355974052206,46.644295302013425,1.0870850639476033,9.25299095418734,18.79194630872483,-0.3438983496424761,3.3404412920024242,5,27,-22,0.27626354977024353,0.34746033885587324,-0.8293906941484981,0.38221655269426624,-1.1915868431627281,-0.9350420498023293,0.33447809890461144,78.8,0.9422832979508806,0.7047323181968915,0.007852414275056452,,,,,,
2019-01-04,688,685,3,0.07915029882652681,46.63108739159439,0.4439663490359696,26.941269454979423,45.96397598398932,1.0328362697386149,15.282924062209144,19.079386257505003,-0.30530712176130825,5.256055171867782,5,26,-21,0.29112716990890286,0.34183590673843406,-0.9362026938689337,0.3817984929854272,-1.1934597458945355,-0.7937572214677009,0.34633154151955114,78.4,0.6703167191796969,0.6503668975850418,0.0012179983760023383,,,,,,
2019-01-07,714,685,29,0.14270783282468238,46.449900464499,0.4307243140226058,24.675706916111906,46.2508294625083,1.0408894872285785,14.664807957131956,19.2435301924353,-0.2792229491390542,5.197831267704119,4,29,-25,0.2565501652327351,0.34061929634123844,-0.9586242669047347,0.38049487390590647,-1.2215212224900327,-0.6826559324840004,0.3564788188837431,78.0,0.6094199994172812,0.6281474959429041,0.010743809407635974,,,,,,
2019-01-08,678,718,-40,-0.03163162365098985,44.09395973154363,0.3090320511385826,31.434027071610966,46.1744966442953,1.025717707466363,21.73005219985086,19.53020134228188,-0.240284969761672,7.004948817029355,9,27,-18,0.33378224654886707,0.324728274301768,-1.2577233042785947,0.3725020938140111,-1.445823896034573,-0.6131258960094004,0.38737290554677895,78.0,0.1437433255598156,0.5622050528302996,0.009556164076299778,,,,,,
2019-01-09,551,828,-277,-0.5507741297851899,40.06622516556291,0.10307034060324038,19.793187622900795,44.23841059602649,0.8916502888133007,13.521687046538435,19.205298013245034,-0.2693050545476762,5.621680265804761,10,36,-26,0.2585394786527629,0.32165702703890137,-1.3107474867939048,0.3733411541660048,-1.4065140881154699,-0.49102461690997223,0.41823869419137516,78.0,0.1360153214525916,0.502617788758254,0.007915579531843298,,,,,,
2019-01-10,688,701,-13,0.07570807345667825,41.72806430006698,0.17962824115680667,1.8622924879864442,44.13931681178835,0.8764074775143363,0.5822698319225736,19.75887474882786,-0.20271199160019346,3.1145794468144388,18,30,-12,0.4039302153138461,0.3010345840211836,-1.6893364991164492,0.3627388494065079,-1.7002416193535144,-0.5859267891929546,0.4338880367056763,78.0,-0.20895187871980003,0.2790194678110965,0.006683876369217856,,,,,,
2019-01-11,560,806,-246,-0.4387334739075251,40.32476319350474,0.1036980670047169,-5.472143329696337,44.046008119079836,0.8615678761150873,-2.2216448735227203,19.621109607577807,-0.2114024746195704,1.9344922572079355,10,25,-15,0.3811668362954615,0.29626937160442574,-1.7654998700882945,0.3599834275330749,-1.7598546809506703,-0.6615869085751627,0.44349662070086726,77.60000000000001,-0.22877855738022518,0.2629448504514212,0.002070057042603324,,,,,,
2019-01-14,489,896,-407,-0.7793021924758544,35.661517797179314,-0.13623698283723343,-12.556370568657947,41.235728676964406,0.6706793992823203,-5.569920280668413,19.073203492276697,-0.266017593103981,1.3193366462780425,10,39,-29,0.2481792754372854,0.2941830422815318,-1.7891145756631097,0.358354823898528,-1.7849072613922004,-0.8143535845371481,0.4533990625008588,77.2,-0.19214450436558295,0.10794346915329509,-0.010623888545918558,,,,,,
2019-01-15,915,461,454,1.2450111908624266,42.23560910307898,0.18707609749098875,-11.151379495177224,45.44846050870147,0.9372273867138913,-4.115590463800203,20.615796519410978,-0.09218428938687091,2.3730064456349886,19,26,-7,0.48583371644862944,0.2953028826369023,-1.7531156825935759,0.3567800697954333,-1.8073423446742811,-0.4528021173765263,0.4710953986886812,77.2,-0.010887836456543806,0.2060167459454001,-0.005521934732467093,,,,,,
2019-01-16,681,695,-14,0.1692258352658747,43.783422459893046,0.25858025565267984,-13.445091863891093,46.657754010695186,1.0069557704645526,-4.641379900030998,20.52139037433155,-0.09833232054978071,1.2009373430190884,11,26,-15,0.4150586816873716,0.294235365186243,-1.7572592439986194,0.35245331776947286,-1.9050153407567032,-0.4556330982038476,0.48689383500504224,77.2,-0.01309756465576534,0.06044649942823793,-0.005297626115470022,,,,,,
2019-01-17,523,872,-349,-0.6137928869886538,41.24331550802139,0.12448492806557239,-25.04506900466219,44.6524064171123,0.8661803290068797,-13.291518816532552,20.922459893048128,-0.048670488552161426,0.49522357796134386,10,37,-27,0.29640867555861855,0.28592045558184653,-1.8886241200308542,0.3482572038546956,-1.9946332126306097,-0.4283198033218132,0.5024313746730957,77.2,-0.0479369008117694,0.054575384902798445,-0.010704695551201127,,,,,,
2019-01-18,371,1012,-641,-1.2590501982419353,35.07014028056113,-0.19390405561378118,-30.115536112011817,39.879759519038075,0.5442294167044003,-17.34835719183726,20.04008016032064,-0.14147551160245786,-0.6495750120931518,5,68,-63,-0.07865685394575293,0.2875942757324569,-1.83642557217041,0.34575026265195496,-2.0334657923131374,-0.4365511962146843,0.5207237650227681,77.2,-0.047209792048378656,0.05574714566542158,-0.010159816315603143,,,,,,
2019-01-21,408,986,-578,-1.1011955519617653,29.188829787234045,-0.491003158228286,-29.306804866896247,34.70744680851064,0.1969357755450459,-17.13943029021334,19.34840425531915,-0.21151256620825257,0.0065640941371505335,7,88,-81,-0.26402684363305884,0.2818634996614604,-1.9129599041189613,0.34645138485404314,-1.9833341225062353,-0.3083187636888878,0.5433646618854704,77.2,-0.50705332712557,0.04804963670419449,0.0022858501305220713,,,,,,
2019-01-22,403,1005,-602,-1.116573169719975,24.6,-0.7173429235477292,-23.585483870967742,30.8,-0.0645460391461647,-15.302150537634407,18.666666666666668,-0.27968110845571803,0.723118279569892,5,122,-117,-0.6435352644961657,0.2813334650633799,-1.8946859884251075,0.3444640972398429,-2.0065722780417605,-0.416783696328218,0.5652579014714609,77.2,-0.6124350240559001,0.05795047856709262,-0.007748874687160678,,,,,,
2019-01-23,518,855,-337,-0.47263862468362755,22.155287817938422,-0.8338939679942748,-23.42202480866522,30.120481927710845,-0.1124820312181272,-15.186742920364775,18.340026773761714,-0.3087526472033744,0.4467114462802826,4,119,-115,-0.6160409535690343,0.27834230989648123,-1.9192322362826078,0.33949645261205985,-2.1067975072993517,-0.658639857307954,0.5805788206445284,76.8,-0.5158217143931416,0.042871405987136055,-0.01356501782713826,,,,,,
2019-01-24,450,944,-494,-0.830634090371531,20.619946091644206,-0.9035827639487315,-26.963946525805458,28.167115902964962,-0.24134748379800444,-18.410065305088732,17.92452830188679,-0.3472627672339962,-0.7331898189185786,2,132,-130,-0.7720859519078684,0.28072856584542766,-1.8504576116298723,0.33895871547683176,-2.086420425091213,-0.6167676562085199,0.5801620001455454,76.8,-0.5354108425998912,-0.0028315264386365316,-0.009792737129350026,,,,,,
2019-01-25,299,1105,-806,-1.5274528254486357,14.817275747508305,-1.191374669025591,-39.93987661443448,22.524916943521596,-0.6116112923820546,-27.841017853550923,15.68106312292359,-0.5968694412282322,-3.8132815211216524,1,191,-190,-1.4114720838660817,0.28836207038836176,-1.6957116793282085,0.344168172062483,-1.9181634092235265,-0.7945247229079935,0.568058831845919,76.4,-0.552277979226676,0.02782049671335677,-0.02085793173602668,,,,,,
2019-01-28,248,1189,-941,-1.7550119913815743,10.512308715901531,-1.402340899863987,-49.40806288330218,16.766467065868262,-0.9843295875531031,-37.64627347825914,13.24018629407851,-0.8744396823276724,-7.463197912955332,8,288,-280,-2.351490516614765,0.3029825720256968,-1.42715568933232,0.34952785677872483,-1.752299869821124,-1.0916723500450927,0.5522307153080774,76.0,-0.37700469512857165,0.10028589935974248,-0.03817857867791341,,,,,,
2019-01-29,639,776,-137,0.09315475088130754,11.705685618729097,-1.3312412634715014,-53.74640614915214,17.391304347826086,-0.934072579423663,-38.951475679164474,13.91304347826087,-0.7903735234595033,-7.611922783547497,8,216,-208,-1.5635768143081272,0.30098286901820415,-1.446502137403884,0.35015389144507053,-1.713115431785969,-1.109925653266479,0.5319627825219886,75.6,-0.4165488845649178,0.07973976135901509,-0.0432986357471955,,,,,,
2019-01-30,799,594,205,0.8711295013236956,13.297515110812627,-1.2391247476614866,-44.35111548370975,18.401611820013432,-0.8590857214866068,-32.29979098559778,14.036265950302216,-0.7703673191333043,-6.40461581322484,10,142,-132,-0.7433791029894024,0.30625550798773993,-1.3427916572786784,0.3504536946933554,-1.6833762816010194,-1.1052433703866842,0.5255448908375371,75.2,-0.5668840232883688,0.04546102985873974,-0.043136902623068685,,,,,,
2019-01-31,849,543,306,1.0611365638861137,17.259905977165882,-1.0236860369215688,-30.05553026444485,21.155137676292814,-0.6706090202522488,-25.489157625720612,15.043653458697111,-0.6424439832665017,-3.7482928500277204,12,102,-90,-0.2871091436834605,0.316486004246444,-1.1581560801368607,0.3504520107752276,-1.6620237457949056,-0.6561254185198853,0.5313680212747585,74.8,-0.3271879454782438,0.15285631672586406,-0.030119187269975645,,,,,,
2019-02-01,643,760,-117,0.09014303716921612,18.909825033647376,-0.9288847964555088,-27.721262357947015,20.928667563930013,-0.6784803964238536,-25.03530842005931,15.006729475100942,-0.6407833519093887,-4.072656782404062,13,102,-89,-0.27134165088247814,0.32031560484121036,-1.0840477100756376,0.3508785940690795,-1.6305246867592442,-0.5009384434218495,0.5357676731672312,74.8,-0.3146829833313816,0.15179444777841342,-0.03410959936515545,,,,,,
2019-02-04,324,1088,-764,-1.3609917495991222,15.51155115511551,-1.0996363050338387,-30.93834930938349,18.085808580858085,-0.8576529265160926,-28.165020881650214,14.125412541254127,-0.7456611376736128,-5.118117651181175,11,210,-199,-1.4462480318850894,0.3286881798077131,-0.9351177599022557,0.357942402612767,-1.4339016966261253,-0.45572459401292537,0.5343794443713357,74.8,-0.3270121717975826,0.11965864046173873,-0.03598199575071437,,,,,,
2019-02-05,404,1007,-603,-0.9734531217610012,14.000000000000002,-1.1710104443016625,-30.093959731543627,16.933333333333334,-0.924480505433044,-29.24116331096197,13.600000000000001,-0.8089978343701649,-5.93020134228188,12,280,-268,-2.1605259724557153,0.3338347403930645,-0.8425769161159947,0.3576752942173477,-1.425071198840589,-0.40194944777104497,0.5239740141394167,74.8,-0.3291631002682023,0.07363912491768615,-0.03717254435785666,,,,,,
2019-02-06,597,807,-210,-0.08061051372591937,15.708556149732619,-1.0708602697099767,-24.357669015830293,17.17914438502674,-0.8991027496804459,-27.059266210999752,14.371657754010695,-0.7058167049606142,-4.83364025923434,19,283,-264,-2.0901100143061955,0.34213011709582203,-0.6996329452164829,0.3596705417919058,-1.3604244003202466,-0.08701087035185968,0.5133849936356683,74.8,-0.18076638209210752,0.13532790467675315,-0.025008372847296845,,,,,,
2019-02-07,849,551,298,1.0224135904732456,19.946452476572958,-0.8358544056928493,-21.781611823494025,18.741633199464523,-0.7873590746324967,-25.397683612323824,15.194109772423026,-0.5935138407085784,-4.564764976404835,13,139,-126,-0.6211768760597237,0.3507794426035378,-0.551906953590367,0.3610587580423298,-1.3144162985910848,-0.07439973697124082,0.5042766612938676,74.8,-0.2043338198385742,0.12853518781622247,-0.015589566640283992,,,,,,
2019-02-08,444,965,-521,-0.7846690006350499,17.05374917053749,-0.9833902034142511,-23.271014022967247,17.252820172528203,-0.8773017883234804,-26.793187946551633,14.333112143331123,-0.7072474137915398,-5.2879974642466845,6,191,-185,-1.2368081064929024,0.3567382902894948,-0.4501047321474237,0.36358230415431886,-1.2416480689252904,-0.39058010670631566,0.4920863003005316,74.8,-0.00980950744891541,0.13094234874625535,-0.0367227660023941,,,,,,
2019-02-11,384,1050,-666,-1.0654601224921467,13.81361533377396,-1.1494868185555938,-21.847902463405354,14.342366159947126,-1.0607684503740742,-26.89336251701728,12.888301387970918,-0.9088350235751288,-6.184902104305779,3,284,-281,-2.221474115097421,0.36509345193973963,-0.3087661499788449,0.3681093702005226,-1.121816151159999,-0.5270594748690338,0.4771953762452208,74.8,-0.015226252160274957,0.14417206420202303,-0.04376004426061075,,,,,,
2019-02-12,559,846,-287,-0.21084209011697483,13.754152823920265,-1.1423752138796555,-28.481456279158714,13.554817275747508,-1.1027569037689158,-31.893643232953963,12.890365448504983,-0.91128110184736,-7.725431070905994,3,235,-232,-1.6904134154182224,0.36677365550368424,-0.28163471662847867,0.3695075027181428,-1.0823905761316912,-0.667509406600886,0.44593129322343383,74.4,-0.23059492568455173,0.15933457578712235,-0.04899709819174769,,,,,,
2019-02-13,516,885,-369,-0.382982236599156,14.799999999999999,-1.0743650022251474,-28.98342245989305,12.733333333333333,-1.1460478952737745,-33.92442067736185,12.333333333333334,-0.993843682147331,-8.188057040998215,7,261,-254,-1.8985563350290497,0.37096868125588567,-0.2125001451739053,0.37180449779825864,-1.0231105766935822,-0.7585368976630016,0.4209665101448046,74.0,-0.2187791913558662,0.1639673462624077,-0.05732314410480355,,,,,,
2019-02-14,677,726,-49,0.2997953984159832,15.53784860557769,-1.0238508523605383,-25.7054669024437,12.682602921646746,-1.1381266374458423,-31.969803495465555,12.01859229747676,-1.0439027203963231,-8.903867595571368,4,210,-206,-1.3894622111039587,0.3772812794472514,-0.10849229520668825,0.37322222489041035,-0.9867302032349115,-0.8712389452997644,0.39342639103778776,73.6,-0.20510697837493952,0.13622446160804141,-0.06317399984307859,,,,,,
2019-02-15,466,940,-474,-0.6874093975322949,15.02659574468085,-1.0412762192241996,-20.043544535880276,11.63563829787234,-1.196455566386833,-28.244121221165734,10.837765957446809,-1.2330427935550408,-9.202314202873833,3,238,-235,-1.671641302400223,0.38150783033155494,-0.0404302907112615,0.37299741155584154,-0.9926963521481519,-0.9169218009548902,0.3581139596362526,73.2,-0.20678484471977318,-0.04123240346700019,-0.06169123758694606,,,,,,
2019-02-18,416,997,-581,-0.9062336323307962,12.956810631229235,-1.142340452691849,-16.23201915600481,9.966777408637874,-1.2958550298505973,-24.740669399872765,10.897009966777409,-1.237694096802419,-8.45139428854174,9,306,-297,-2.275504253302117,0.38394903194865243,-0.004461807469340686,0.3756465780029006,-0.9280583529217752,-1.111945699974466,0.3188016264298543,72.8,-0.20135346345595748,-0.04971512116931268,-0.06294608458270035,,,,,,
2019-02-19,811,579,232,0.913116844864998,16.274377942165433,-0.9535386607566668,-8.325622057834568,11.499663752521856,-1.181659900082021,-19.300336247478143,12.1049092131809,-1.0483706361090002,-6.561757453485768,9,172,-163,-0.9037895239835017,0.38934649331250115,0.08136273176050801,0.37295004363481615,-0.9962731396127985,-1.1891652966635478,0.28215774953659345,72.39999999999999,-0.20496485960847685,-0.28759830108559725,-0.07264912418780767,,,,,,
2019-02-20,890,503,387,1.313739581416922,20.905459387483354,-0.6986238208510421,-1.249828430455068,13.182423435419441,-1.058239681350552,-16.938058492291404,11.78428761651132,-1.106511621824897,-6.555739157250395,12,87,-75,-0.003200433580829153,0.39175874545931855,0.11658419238812741,0.3724013093422095,-1.010538789392397,-0.8577111519182055,0.25218769420520815,72.0,-0.04252401269779797,-0.21174722981225771,-0.05705728125919507,,,,,,
2019-02-21,971,438,533,1.7758130477649454,28.22902796271638,-0.301310836374186,7.609081871072174,14.380825565912117,-0.9685044660523525,-13.786290337052845,12.78295605858855,-0.9372520283150043,-5.141572243298242,8,50,-42,0.3355094261281062,0.4010317143947013,0.2684680182810462,0.3692598791061315,-1.0891274818112386,-0.7194324281137265,0.2358342763566279,71.6,-0.01681316847974786,-0.40232255753451995,-0.059359675696881165,,,,,,
