Date,adv_pct,dec_pct,unch_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,ret_gt_5_pct,ret_4_5_pct,ret_3_4_pct,ret_2_3_pct,ret_1_2_pct,ret_0_1_pct,ret_m1_0_pct,ret_m2_m1_pct,ret_m3_m2_pct,ret_m4_m3_pct,ret_m5_m4_pct,ret_lt_m5_pct,high_20d_pct,low_20d_pct,hl_diff_20d_pct,high_63d_pct,low_63d_pct,hl_diff_63d_pct,high_126d_pct,low_126d_pct,hl_diff_126d_pct,high_252d_pct,low_252d_pct,hl_diff_252d_pct
2025-07-29,63.53,34.98,6.57,27.18,36.68,37.99,4.14,3.88,4.64,9.47,15.06,26.34,22.24,9.62,4.75,2.0,1.85,1.09,6.06,14.73,-8.67,4.32,3.41,0.91,3.56,1.23,2.32,1.81,1.02,0.8
2025-07-28,23.65,74.99,4.64,22.58,32.54,35.28,1.68,1.89,1.71,3.39,4.82,10.17,24.51,20.83,15.95,8.49,5.49,4.35,3.75,38.92,-35.18,2.71,6.28,-3.57,2.25,1.71,0.54,0.96,1.36,-0.39
2025-07-25,17.38,81.35,6.28,28.27,39.08,39.11,1.05,1.45,1.12,1.56,3.59,8.6,25.98,24.82,19.7,9.72,4.86,2.54,3.74,31.86,-28.12,2.83,4.1,-1.27,1.89,1.05,0.83,0.76,0.91,-0.15
2025-07-24,34.53,63.67,6.32,39.29,49.58,42.58,1.88,2.38,2.06,3.79,8.2,16.22,34.56,19.61,9.43,3.32,1.88,1.19,7.08,15.57,-8.49,5.09,2.46,2.64,3.58,0.79,2.78,1.48,0.69,0.79
2025-07-23,46.24,51.45,6.83,42.7,51.88,42.92,1.88,2.38,2.57,4.19,11.05,24.17,31.9,13.8,7.55,2.2,1.63,1.19,10.37,11.78,-1.41,7.3,1.88,5.42,5.09,0.69,4.41,2.75,0.58,2.17
2025-07-22,39.55,58.35,6.46,42.66,52.83,42.87,1.84,2.63,1.98,3.61,9.09,20.39,35.19,16.78,7.15,2.31,2.06,1.34,10.72,10.9,-0.18,6.64,2.02,4.62,4.26,0.51,3.75,2.09,0.43,1.66
2025-07-21,45.64,52.6,5.45,46.93,55.26,42.84,2.26,2.73,3.12,4.52,9.51,23.5,28.49,15.54,7.57,2.44,1.94,2.08,11.34,8.72,2.62,7.28,1.54,5.74,4.63,0.47,4.16,1.94,0.39,1.54
2025-07-18,34.5,63.51,6.21,49.58,57.27,42.91,1.77,2.6,1.66,3.68,8.41,16.38,36.85,21.08,7.33,2.38,1.15,0.94,10.54,8.16,2.38,6.21,0.79,5.41,3.61,0.18,3.43,1.44,0.14,1.3
2025-07-17,46.46,51.74,6.18,55.78,61.64,44.47,2.06,3.07,2.93,5.57,11.39,21.44,35.61,13.38,5.35,1.81,0.83,0.94,14.28,4.56,9.73,7.85,0.72,7.12,4.95,0.22,4.74,1.77,0.18,1.59
2025-07-16,56.13,41.84,6.44,57.54,62.53,43.33,3.47,3.47,3.44,5.53,14.1,26.11,30.99,9.84,3.44,1.59,1.63,0.8,14.97,3.36,11.61,8.35,0.72,7.63,5.24,0.22,5.03,1.66,0.22,1.45
2025-07-15,64.17,33.6,6.31,54.47,60.63,41.71,3.39,4.04,3.42,8.33,17.52,27.47,24.08,8.15,3.79,1.44,1.26,1.19,12.73,4.4,8.33,8.0,1.15,6.85,5.52,0.43,5.08,1.84,0.32,1.51
2025-07-14,45.63,52.11,5.59,46.2,56.34,39.26,2.69,2.79,2.76,4.91,10.85,21.63,30.44,15.04,6.66,2.4,1.5,1.65,9.46,8.99,0.47,6.23,1.72,4.51,4.15,0.68,3.47,2.01,0.54,1.47
2025-07-11,31.84,66.19,6.95,46.65,59.24,39.92,1.71,2.55,2.04,3.46,7.9,14.19,35.37,22.53,9.39,3.6,1.46,0.8,7.9,9.72,-1.82,5.46,1.49,3.97,3.38,0.58,2.8,1.6,0.4,1.2
2025-07-10,44.23,53.63,6.6,54.39,63.63,40.68,2.54,3.52,2.28,4.1,10.3,21.5,38.07,14.14,4.71,1.78,1.12,0.4,10.26,6.2,4.06,6.27,1.31,4.97,3.26,0.73,2.54,1.2,0.51,0.69
2025-07-09,47.77,50.09,6.45,53.42,63.42,40.38,2.72,3.59,3.4,4.89,11.59,21.59,35.31,12.57,4.49,2.25,1.05,0.87,9.05,5.76,3.3,5.69,1.01,4.67,3.48,0.54,2.93,1.16,0.4,0.76
2025-07-08,43.3,54.2,6.78,51.34,63.33,39.53,1.99,2.93,2.14,3.95,9.6,22.68,33.19,15.83,6.12,2.61,2.07,1.16,8.84,7.1,1.74,5.76,1.52,4.24,3.04,0.87,2.17,1.23,0.54,0.69
2025-07-07,36.7,61.17,5.58,52.21,64.59,39.37,2.27,3.35,2.3,3.49,8.6,16.7,32.6,18.21,8.38,3.63,1.87,2.05,9.79,6.73,3.06,6.94,1.51,5.43,3.42,0.86,2.55,0.97,0.68,0.29
2025-07-04,52.32,45.58,6.35,54.64,66.42,40.28,2.18,3.23,3.37,5.47,11.13,26.94,33.1,10.33,4.53,1.67,1.27,1.02,12.55,4.46,8.09,8.81,0.87,7.94,4.35,0.58,3.77,1.38,0.4,0.98
2025-07-03,47.41,50.56,5.98,53.68,65.45,39.59,2.21,3.37,2.5,4.6,11.45,23.29,35.13,12.1,4.78,2.17,1.63,0.72,10.47,5.22,5.25,7.64,1.12,6.52,3.8,0.69,3.11,1.27,0.43,0.83
2025-07-02,37.68,59.89,6.16,52.61,65.18,39.13,1.59,3.37,1.92,3.7,8.19,18.91,35.83,16.16,8.44,2.61,1.88,1.12,10.47,5.18,5.29,7.28,1.01,6.27,3.73,0.65,3.08,1.2,0.4,0.8
2025-07-01,47.14,50.75,6.23,56.68,66.41,39.74,2.11,4.19,2.77,4.48,10.64,22.95,31.51,14.32,6.34,1.68,1.93,1.2,14.35,3.93,10.42,10.31,0.84,9.47,5.39,0.51,4.88,1.89,0.33,1.57
2025-06-30,57.31,40.63,5.01,56.74,65.53,38.8,3.93,5.19,3.49,7.71,12.64,24.35,27.02,9.69,4.72,1.59,1.22,1.4,15.99,3.17,12.82,11.82,0.76,11.06,6.16,0.61,5.55,2.16,0.47,1.69
2025-06-27,54.57,43.46,5.97,54.13,64.55,37.12,2.95,3.75,3.21,5.76,13.3,25.61,27.4,12.9,5.39,2.04,0.91,0.8,13.66,3.24,10.42,10.67,0.87,9.8,6.08,0.69,5.39,2.4,0.51,1.89
2025-06-26,50.05,47.69,6.27,51.33,64.04,36.61,2.08,2.73,2.91,5.54,12.35,24.44,31.15,13.19,5.57,1.75,1.53,0.77,12.57,3.72,8.85,9.73,0.95,8.78,5.68,0.51,5.17,2.37,0.33,2.04
2025-06-25,73.02,25.12,5.87,50.24,64.6,35.98,4.48,5.03,5.5,10.79,21.33,25.88,19.36,6.09,2.62,1.13,1.13,0.66,11.63,2.73,8.9,8.97,0.73,8.24,4.41,0.26,4.16,1.35,0.18,1.17
2025-06-24,67.84,30.18,6.45,40.04,59.96,33.41,2.71,3.96,4.36,10.55,19.41,26.85,20.59,8.1,4.32,1.25,1.39,0.99,5.64,4.43,1.21,4.47,0.88,3.59,2.49,0.51,1.98,1.17,0.44,0.73
2025-06-23,44.07,53.83,5.44,33.48,55.39,30.79,1.99,3.12,3.08,5.11,10.3,20.46,30.76,14.25,7.91,2.47,2.21,1.67,5.08,12.69,-7.62,3.99,2.03,1.96,2.07,1.02,1.05,1.05,0.8,0.25
2025-06-20,65.53,32.38,6.41,33.88,57.62,30.37,2.71,3.26,4.14,8.83,20.81,25.79,21.65,8.35,4.65,1.58,1.54,1.03,4.4,11.1,-6.7,3.19,1.72,1.47,1.58,0.88,0.7,0.77,0.59,0.18
2025-06-19,16.0,82.79,5.38,27.46,54.92,28.71,0.81,1.1,1.03,1.35,3.66,8.06,22.78,22.63,21.35,12.12,5.64,3.66,2.71,28.56,-25.85,1.9,2.56,-0.66,0.95,1.57,-0.62,0.37,1.14,-0.77
2025-06-18,33.05,64.9,6.3,39.14,64.09,32.58,1.5,2.16,1.36,3.44,7.84,16.75,36.94,19.05,8.35,3.19,2.05,1.61,5.79,14.55,-8.76,3.99,1.06,2.93,2.24,0.7,1.54,1.28,0.4,0.88
2025-06-17,31.3,67.05,5.98,43.45,65.28,34.09,2.2,2.46,1.32,3.16,7.23,14.94,31.41,21.36,11.41,4.33,2.68,1.83,6.9,12.15,-5.25,5.54,1.21,4.33,2.31,0.77,1.54,1.17,0.4,0.77
2025-06-16,49.04,48.64,5.48,50.78,67.51,35.1,2.87,2.9,2.54,5.59,12.52,22.61,26.86,14.45,7.3,2.69,1.49,1.34,8.78,8.53,0.25,7.22,0.91,6.32,2.61,0.65,1.96,1.42,0.36,1.05
2025-06-13,30.81,67.68,6.07,49.25,69.56,33.82,1.62,2.06,1.73,4.12,8.76,12.51,31.76,23.15,11.41,3.68,1.95,1.8,7.88,10.89,-3.02,6.07,1.07,5.01,2.43,0.81,1.62,1.66,0.52,1.14
2025-06-12,24.44,74.24,5.39,58.34,71.78,35.4,1.69,2.53,1.28,2.35,5.94,10.66,23.05,24.73,18.21,8.24,3.55,1.83,8.43,6.38,2.05,6.19,0.77,5.42,1.91,0.62,1.28,1.14,0.44,0.7
2025-06-11,52.66,45.66,5.14,67.18,74.62,38.18,4.38,4.52,3.5,5.76,12.29,22.21,27.57,12.36,6.38,2.52,1.17,0.8,20.06,3.21,16.85,14.95,0.62,14.33,3.65,0.51,3.14,1.71,0.26,1.46
2025-06-10,54.23,43.9,5.83,67.64,73.8,37.19,3.74,4.1,3.55,5.72,14.07,23.05,27.92,12.31,5.97,1.47,1.17,0.88,22.13,2.49,19.64,17.44,0.51,16.93,4.98,0.48,4.51,2.49,0.29,2.2
2025-06-09,69.31,28.91,4.57,65.91,72.54,36.09,5.36,5.33,5.18,9.06,20.14,24.24,18.51,6.96,3.91,1.78,1.41,0.91,25.43,2.17,23.26,20.25,0.43,19.82,6.74,0.4,6.34,3.01,0.25,2.75
2025-06-06,53.93,43.84,5.96,60.91,70.09,33.53,4.28,3.8,4.13,5.7,14.04,21.97,26.95,11.99,5.92,2.23,1.57,1.13,17.77,2.45,15.32,13.93,0.62,13.31,4.53,0.4,4.13,2.27,0.26,2.01
2025-06-05,56.88,41.07,6.05,60.03,69.16,32.09,3.34,5.21,3.52,6.89,12.54,25.38,26.44,12.39,4.91,1.8,1.06,0.51,16.57,2.82,13.75,12.06,0.77,11.29,4.14,0.59,3.56,2.38,0.44,1.94
2025-06-04,53.43,44.22,6.31,59.89,68.51,30.75,3.08,4.37,2.75,5.54,12.48,25.21,26.5,12.44,6.72,2.02,1.76,1.1,13.54,3.78,9.76,10.57,0.77,9.8,3.45,0.62,2.83,1.98,0.48,1.5
2025-06-03,38.37,59.95,5.39,60.28,68.45,30.08,2.38,3.48,2.35,4.51,9.12,16.53,31.88,17.11,9.53,2.97,2.31,1.54,10.88,3.92,6.96,8.06,1.06,7.0,2.35,0.77,1.58,1.21,0.59,0.62
2025-06-02,50.24,48.14,3.98,64.06,68.51,29.68,4.05,4.92,3.51,5.25,12.05,20.45,22.91,12.27,7.42,3.44,3.15,2.93,15.45,3.58,11.87,11.51,0.8,10.71,4.05,0.54,3.51,2.24,0.33,1.92
2025-05-30,42.69,55.84,5.64,67.81,70.46,29.47,3.68,3.09,2.84,5.41,9.76,17.9,29.65,15.21,7.62,3.76,2.65,2.58,15.1,3.79,11.31,11.09,0.66,10.42,4.05,0.48,3.57,2.17,0.29,1.88
2025-05-29,50.33,47.94,5.51,69.9,71.62,30.29,3.27,4.0,3.38,5.43,10.06,24.19,26.95,12.89,6.06,2.46,2.42,2.68,17.18,3.08,14.1,12.3,0.7,11.6,3.41,0.55,2.86,1.73,0.4,1.32
2025-05-28,48.71,49.19,6.08,72.31,72.61,29.2,3.9,3.53,2.65,5.45,11.89,21.28,29.09,13.7,5.85,3.24,1.95,1.44,18.34,2.61,15.72,12.59,0.52,12.08,3.35,0.48,2.87,1.73,0.33,1.4
2025-05-27,45.85,52.34,6.02,73.5,73.75,29.27,3.03,3.47,2.92,5.35,10.15,20.93,34.77,13.07,5.68,1.62,1.77,1.44,17.72,2.33,15.39,12.44,0.74,11.7,3.36,0.7,2.66,1.73,0.41,1.33
2025-05-26,58.65,39.6,4.97,73.82,73.78,29.18,4.39,4.24,3.29,6.54,14.26,25.92,22.08,9.58,5.89,2.89,1.9,2.23,20.62,1.86,18.76,13.82,0.48,13.35,3.69,0.44,3.25,1.86,0.26,1.61
2025-05-23,59.58,38.52,6.53,74.86,74.75,28.33,3.11,3.78,3.82,5.41,15.76,27.7,25.36,9.42,5.15,1.78,1.71,1.63,15.35,1.93,13.42,10.98,0.56,10.42,2.78,0.52,2.26,1.41,0.26,1.15
2025-05-22,41.14,57.01,6.25,73.14,73.99,26.79,2.77,3.18,2.55,3.11,10.03,19.5,32.67,17.8,7.03,2.0,1.92,1.85,12.47,2.59,9.88,8.29,0.48,7.81,2.22,0.44,1.78,1.26,0.3,0.96
2025-05-21,60.19,37.85,6.41,74.7,75.67,27.26,3.37,2.48,2.7,6.3,17.81,27.52,23.37,9.74,5.48,2.15,1.89,1.63,13.78,1.63,12.15,9.3,0.33,8.96,2.59,0.33,2.26,1.44,0.19,1.26
2025-05-20,28.0,70.82,5.16,71.97,74.44,26.19,2.32,2.91,1.59,2.77,7.52,10.88,23.5,23.05,15.68,7.01,4.35,2.4,11.1,1.81,9.3,6.64,0.48,6.16,1.77,0.44,1.33,0.89,0.22,0.66
2025-05-19,61.8,36.02,4.81,76.18,76.66,27.28,5.83,6.63,5.35,8.08,15.37,20.54,20.79,9.8,4.7,2.18,1.86,1.49,28.08,1.06,27.02,16.17,0.29,15.88,3.28,0.25,3.02,1.71,0.11,1.6
2025-05-16,67.44,31.08,5.38,74.67,76.55,26.4,6.05,6.78,5.38,8.78,17.7,22.75,20.94,7.96,3.65,1.55,1.33,1.03,29.72,0.96,28.76,14.75,0.18,14.56,3.32,0.15,3.17,1.4,0.11,1.29
2025-05-15,68.8,29.57,6.0,71.92,74.4,24.86,5.48,5.97,4.26,9.04,22.3,21.75,20.12,8.52,3.45,1.26,1.22,1.0,27.9,1.89,26.01,13.3,0.3,13.0,4.22,0.26,3.96,1.82,0.15,1.67
2025-05-14,74.45,23.71,5.68,68.36,71.64,22.79,5.9,8.63,7.41,12.24,18.81,21.46,18.22,5.94,2.69,0.81,1.03,0.7,22.94,1.07,21.87,9.59,0.55,9.03,3.06,0.44,2.62,1.7,0.22,1.47
2025-05-13,66.1,32.16,6.31,60.79,67.03,20.24,4.23,8.13,6.28,11.1,16.64,19.72,21.95,8.54,4.38,1.45,1.26,0.89,14.74,1.0,13.74,6.39,0.52,5.87,2.01,0.41,1.6,1.08,0.26,0.82
2025-05-12,90.73,8.0,4.09,53.27,60.61,18.77,34.98,18.91,15.44,8.43,8.14,4.82,6.1,2.41,1.13,1.02,0.51,0.91,14.57,0.69,13.87,6.57,0.37,6.21,2.08,0.26,1.83,0.88,0.22,0.66
2025-05-09,29.72,68.59,7.23,24.36,38.68,14.13,1.57,1.27,2.06,3.3,7.05,14.47,30.1,19.6,13.08,6.6,3.97,2.47,3.15,16.45,-13.31,1.46,6.22,-4.76,0.67,5.36,-4.69,0.45,3.49,-3.04
2025-05-08,28.25,69.63,6.92,30.37,41.83,14.96,1.82,1.79,1.71,3.16,8.11,11.65,27.73,21.88,14.66,6.96,3.61,1.71,3.16,12.95,-9.79,1.56,4.5,-2.94,0.6,3.98,-3.39,0.37,2.46,-2.08
2025-05-07,58.12,40.01,6.91,37.7,46.47,15.94,2.72,2.95,4.7,8.32,16.72,22.7,23.25,11.61,5.26,2.91,2.24,1.64,4.82,8.81,-3.99,2.16,3.06,-0.9,1.01,2.54,-1.53,0.63,1.94,-1.31
2025-05-06,14.02,84.61,5.4,33.56,43.14,14.65,0.44,1.0,0.81,1.66,4.25,5.85,18.35,15.61,17.43,15.43,12.62,10.58,2.7,13.95,-11.25,1.33,3.81,-2.48,0.59,3.33,-2.74,0.37,2.03,-1.66
2025-05-05,68.18,29.87,5.14,49.83,55.45,17.03,4.59,4.7,6.13,9.8,20.73,22.24,18.06,8.26,4.29,1.32,1.54,1.54,8.84,3.41,5.43,4.11,1.21,2.9,1.47,1.06,0.4,0.81,0.62,0.18
2025-05-02,39.61,58.6,6.28,42.66,50.13,15.9,1.52,2.27,1.97,4.38,9.74,19.73,30.92,17.02,9.1,3.64,2.49,1.71,5.17,6.02,-0.85,2.6,1.93,0.67,1.08,1.56,-0.48,0.71,0.93,-0.22
2025-04-30,19.68,78.76,5.94,47.46,51.17,16.12,1.11,0.97,1.37,2.01,5.09,9.13,21.98,20.46,20.24,11.7,6.42,3.9,4.94,6.13,-1.19,2.41,2.15,0.26,0.93,1.71,-0.78,0.52,1.11,-0.59
2025-04-29,44.53,53.46,6.58,63.24,59.0,18.04,2.01,2.79,2.53,3.72,12.02,21.47,31.29,15.59,7.4,2.79,1.79,1.19,8.04,2.9,5.13,3.91,1.08,2.83,1.71,0.86,0.86,0.93,0.67,0.26
2025-04-28,49.03,49.32,5.04,64.84,57.63,17.98,2.8,2.43,3.57,6.03,14.78,19.42,24.68,14.67,7.1,3.05,2.54,2.32,6.58,2.76,3.82,3.13,1.1,2.02,1.4,0.88,0.51,0.7,0.59,0.11
2025-04-25,12.47,86.5,5.03,65.7,57.64,17.09,0.7,1.26,0.55,1.29,3.26,5.4,13.87,14.39,18.87,17.28,15.76,11.36,4.4,2.52,1.89,1.52,1.04,0.48,0.63,0.92,-0.3,0.44,0.67,-0.22
2025-04-24,46.78,51.73,5.99,81.22,68.76,20.53,3.64,3.68,2.83,5.21,11.75,19.67,32.13,12.68,6.99,3.05,1.6,1.26,19.41,0.71,18.71,5.43,0.22,5.21,1.93,0.22,1.71,1.19,0.15,1.04
2025-04-23,51.08,47.48,5.68,81.68,67.25,20.85,3.75,4.38,3.26,4.97,14.35,20.36,26.15,14.43,7.08,2.71,1.67,1.11,25.45,0.74,24.7,7.46,0.3,7.16,2.08,0.19,1.89,1.11,0.15,0.96
2025-04-22,61.84,36.61,4.7,80.24,64.3,19.61,4.77,5.55,4.74,7.79,15.94,23.06,23.32,9.51,4.19,1.62,1.62,1.07,33.05,0.77,32.28,8.92,0.29,8.63,3.01,0.22,2.79,2.09,0.11,1.98
2025-04-21,76.85,21.47,4.08,77.62,59.79,18.59,6.12,7.69,7.4,14.84,22.35,18.45,13.6,5.72,2.81,1.31,1.06,1.06,35.11,0.55,34.56,10.28,0.33,9.95,3.76,0.29,3.46,2.44,0.22,2.22
2025-04-17,62.54,35.61,5.54,74.47,52.68,16.73,3.69,4.54,4.03,7.24,18.77,24.27,24.09,10.31,3.92,1.11,0.92,0.81,25.75,0.74,25.01,7.94,0.44,7.5,3.29,0.41,2.88,1.88,0.3,1.59
2025-04-16,69.79,28.74,5.29,73.59,48.93,16.09,5.29,4.96,4.84,9.5,20.41,24.78,19.86,7.32,3.85,1.55,0.89,0.55,23.45,0.67,22.78,6.47,0.37,6.1,2.63,0.3,2.33,1.59,0.18,1.41
2025-04-15,87.52,11.24,3.95,68.45,42.06,14.86,14.9,12.63,13.32,18.92,17.64,10.1,8.89,2.86,1.68,0.73,0.62,0.4,20.39,0.55,19.84,5.42,0.33,5.09,1.94,0.29,1.65,1.24,0.22,1.02
2025-04-11,82.4,16.03,5.95,48.21,29.61,12.35,10.83,9.75,10.53,17.0,21.13,13.17,13.95,4.2,2.12,0.78,0.56,0.37,8.97,1.64,7.33,2.49,0.86,1.64,1.45,0.71,0.74,1.12,0.45,0.67
2025-04-09,32.89,65.67,7.36,32.29,22.05,10.57,2.11,2.72,2.08,4.15,9.03,12.8,26.93,19.79,12.27,7.1,4.0,2.95,4.38,11.97,-7.59,1.4,7.48,-6.08,0.64,6.38,-5.74,0.53,3.85,-3.32
2025-04-08,83.28,15.75,5.4,36.67,23.64,10.46,10.35,9.61,12.51,17.57,19.51,13.74,11.99,3.87,2.64,0.89,0.78,0.97,3.72,3.5,0.22,1.27,1.86,-0.6,0.67,1.56,-0.89,0.56,0.89,-0.34
2025-04-07,6.89,92.3,4.13,21.1,15.43,8.99,0.48,0.99,0.41,0.96,1.62,2.43,9.21,9.21,13.33,14.29,16.39,34.0,1.47,27.15,-25.67,0.55,16.91,-16.35,0.37,15.32,-14.95,0.22,10.83,-10.61
2025-04-04,17.81,80.67,5.37,47.89,27.78,13.0,0.96,3.74,1.44,1.78,4.56,5.33,14.74,12.89,16.7,15.74,11.93,14.04,5.07,8.44,-3.37,1.15,4.44,-3.3,0.63,3.96,-3.33,0.52,2.74,-2.22
2025-04-03,71.17,27.43,4.79,68.81,38.57,15.3,7.45,10.07,6.6,10.36,17.92,18.77,18.92,5.75,3.72,1.66,1.07,1.11,18.18,2.18,16.0,2.84,1.4,1.44,1.07,1.33,-0.26,0.74,0.52,0.22
2025-04-02,73.42,24.94,5.49,62.75,33.51,14.2,5.26,9.75,6.19,9.49,19.05,23.68,18.53,6.49,3.0,1.33,0.67,0.41,11.49,1.37,10.12,1.96,0.85,1.11,0.85,0.63,0.22,0.63,0.44,0.19
2025-04-01,66.04,32.71,4.11,55.76,27.68,13.0,12.44,12.19,8.37,10.76,11.89,10.39,15.86,10.24,5.47,2.09,1.58,1.58,7.16,2.79,4.37,1.87,2.06,-0.18,1.21,1.87,-0.66,1.03,0.99,0.04
2025-03-28,35.19,63.68,3.59,45.77,26.03,13.4,2.67,2.78,2.49,4.17,9.3,13.77,21.57,17.58,13.58,6.74,4.91,2.89,6.74,15.34,-8.6,2.38,12.93,-10.55,1.54,11.53,-10.0,1.28,8.79,-7.51
2025-03-27,44.68,54.4,3.48,48.86,25.83,13.46,4.0,2.93,3.82,6.97,10.23,16.73,16.73,12.11,9.87,6.35,6.53,6.31,6.82,15.55,-8.73,1.58,12.0,-10.42,0.7,10.56,-9.87,0.51,8.07,-7.56
2025-03-26,17.52,81.63,3.53,48.02,24.47,12.93,1.21,1.4,0.92,1.84,4.15,8.01,20.21,16.42,18.04,11.54,10.58,8.38,4.08,11.5,-7.42,1.1,8.85,-7.75,0.62,7.83,-7.2,0.51,5.8,-5.29
2025-03-25,20.37,78.53,3.86,59.63,27.9,14.08,1.21,2.61,0.99,2.39,4.71,8.46,18.42,15.77,15.15,13.86,11.51,7.68,6.76,6.18,0.59,1.47,4.23,-2.76,0.66,3.71,-3.05,0.51,2.57,-2.06
2025-03-24,63.52,34.69,3.5,68.4,32.91,14.83,4.96,7.36,5.79,8.89,17.35,19.17,17.06,10.46,4.81,2.59,1.75,1.53,24.02,2.48,21.54,3.13,1.79,1.35,1.13,1.57,-0.44,0.91,0.98,-0.07
2025-03-21,72.65,25.88,4.08,64.56,27.72,13.38,6.84,8.42,7.94,10.88,19.04,19.52,15.48,7.13,3.68,1.4,1.36,0.92,23.05,2.35,20.7,2.9,1.62,1.29,1.4,1.14,0.26,1.07,0.66,0.4
2025-03-20,60.22,38.71,4.02,54.83,22.29,12.25,4.21,6.2,4.98,7.05,15.68,22.1,21.62,9.96,5.68,2.55,1.59,1.33,17.2,2.73,14.46,2.44,2.07,0.37,1.55,1.48,0.07,1.22,0.85,0.37
2025-03-19,80.58,17.95,4.01,50.94,18.57,11.36,11.84,12.43,11.29,14.53,15.15,15.34,12.1,4.41,2.72,1.07,1.14,0.51,15.48,2.65,12.84,2.46,2.02,0.44,1.73,1.58,0.15,1.29,0.92,0.37
2025-03-18,76.62,21.94,4.24,36.54,13.02,10.29,9.33,9.59,10.73,15.23,19.14,12.61,11.39,5.09,3.65,1.73,2.69,1.62,8.96,7.45,1.51,2.54,5.97,-3.43,1.84,5.05,-3.21,1.51,2.95,-1.44
2025-03-17,35.24,63.48,3.3,22.27,9.78,9.01,1.79,2.45,1.72,3.81,8.64,16.81,17.22,14.76,11.98,8.28,7.22,7.33,4.32,26.56,-22.23,2.34,23.99,-21.65,1.83,21.68,-19.85,1.47,14.8,-13.33
2025-03-13,29.29,69.56,4.76,22.14,9.75,9.08,1.3,1.71,2.38,3.2,6.14,14.55,28.32,19.61,11.91,6.25,4.76,3.46,3.42,21.36,-17.94,1.67,18.87,-17.19,0.86,16.71,-15.85,0.71,11.13,-10.42
2025-03-12,32.07,66.7,4.33,23.67,9.89,9.74,1.56,2.0,2.26,3.67,7.41,15.19,24.19,18.33,12.81,6.59,4.96,4.15,3.15,17.67,-14.52,1.56,15.78,-14.22,0.7,13.93,-13.22,0.63,9.22,-8.59
2025-03-11,30.45,68.29,4.53,25.15,10.09,10.09,1.52,2.23,1.82,3.71,7.27,13.91,22.33,16.95,13.09,8.27,6.6,5.56,2.49,13.98,-11.5,1.11,12.28,-11.16,0.59,10.39,-9.79,0.41,6.38,-5.97
2025-03-10,17.46,81.18,3.68,26.06,9.89,10.29,1.03,2.46,1.51,2.24,3.16,7.06,17.9,14.3,13.01,13.01,12.97,13.67,2.28,8.71,-6.43,0.96,7.17,-6.21,0.55,5.7,-5.15,0.37,3.45,-3.09
2025-03-07,62.74,35.67,4.36,34.82,11.71,11.15,4.69,9.08,5.5,8.2,13.7,21.57,21.49,10.16,4.32,1.51,1.44,1.11,3.69,2.44,1.26,1.29,1.99,-0.7,0.7,1.4,-0.7,0.48,0.59,-0.11
2025-03-06,78.11,20.71,3.91,25.8,10.15,10.71,7.83,11.11,9.52,12.62,18.27,18.75,14.03,4.76,2.58,1.07,1.62,0.55,2.95,2.58,0.37,1.03,1.99,-0.96,0.52,1.26,-0.74,0.3,0.7,-0.41
2025-03-05,85.34,13.32,4.29,15.8,7.55,9.59,15.8,14.66,13.29,16.03,14.77,10.81,10.4,3.18,1.7,0.59,1.15,0.59,2.0,3.33,-1.33,0.81,2.52,-1.7,0.44,1.74,-1.3,0.3,1.04,-0.74
2025-03-04,57.38,41.13,4.95,7.85,6.02,8.4,5.54,5.32,6.58,7.92,14.84,17.18,19.78,9.71,6.51,3.98,3.83,2.27,1.38,24.51,-23.13,0.71,21.68,-20.97,0.37,18.26,-17.89,0.22,10.64,-10.41
2025-03-03,27.45,71.52,3.54,5.49,5.31,8.14,1.88,1.92,2.69,3.17,5.9,11.9,15.95,12.75,12.23,8.95,12.23,12.93,0.85,49.37,-48.53,0.48,44.14,-43.66,0.29,38.17,-37.88,0.18,22.92,-22.73
2025-02-28,12.29,86.7,4.9,5.68,5.68,8.56,0.75,1.01,0.93,1.76,3.1,4.75,14.35,13.12,17.15,15.21,15.81,15.96,1.05,55.19,-54.15,0.6,49.07,-48.47,0.34,42.23,-41.89,0.22,24.33,-24.1
2025-02-27,16.79,82.12,5.01,9.8,6.99,10.02,0.86,1.42,1.16,1.98,3.85,7.52,18.89,17.31,15.67,12.98,12.75,9.54,1.27,38.63,-37.36,0.82,34.14,-33.32,0.49,29.51,-29.02,0.3,16.01,-15.71
2025-02-25,36.84,61.32,6.16,12.2,7.81,11.45,1.92,3.3,2.55,3.68,7.85,17.54,30.19,16.79,10.48,4.62,3.45,1.95,2.03,21.67,-19.64,1.16,18.4,-17.24,0.9,15.88,-14.98,0.75,8.56,-7.81
2025-02-24,23.51,74.82,4.56,11.53,7.08,11.49,1.22,2.45,1.19,2.97,5.75,9.94,22.06,21.28,16.76,9.08,6.15,4.04,1.45,19.21,-17.76,0.78,16.05,-15.28,0.56,13.39,-12.83,0.41,6.6,-6.19
2025-02-21,35.98,62.63,5.32,14.17,8.43,13.19,1.87,5.06,2.47,5.28,8.4,12.89,27.89,18.25,11.21,5.92,2.74,1.95,2.17,11.17,-9.0,0.67,9.26,-8.58,0.49,7.05,-6.56,0.34,3.11,-2.77
