Date,advances,declines,ad,ad_ma_50,ad_z_50,ad_ma_200,ad_z_200,ad_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,new_highs,new_lows,nh_pct,nl_pct,nhnl_net,nhnl_z,pct_high_volatility,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_trend_bias,nifty50_dist_200_z,nifty50_persistence_200,nifty50_hh_ll_ratio,nifty50_ad_divergence,nifty50_nhnl_divergence,nifty50_dma_rollover,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_20_pct,nifty50_vol_50,nifty50_vol_50_z,nifty50_vol_50_pct,nifty50_vol_200,nifty50_vol_200_z,nifty50_vol_200_pct,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_trend_bias,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_hh_ll_ratio,nifty_total_ad_divergence,nifty_total_nhnl_divergence,nifty_total_dma_rollover,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_20_pct,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_vol_50_pct,nifty_total_vol_200,nifty_total_vol_200_z,nifty_total_vol_200_pct
2013-07-19,342,556,-214,-107.32,-0.36767738532226624,-93.175,-0.41149825360337544,0.2340508806262231,42.28052472250252,26.740665993945512,0.0,0,0,0.0,0.0,0.0,-0.3310348829867606,1.0090817356205852,1.0,1.0,0.5877801501704916,uptrend,,54.800000000000004,-1.0,0.0,0.0,0.0,0.18786072110455684,1.4254494544256937,0.8583627797408716,0.19098219315830792,2.0627101712787965,0.8606654783125371,0.13939708943515525,,0.4626865671641791,,,,,,,,,,,,,,,,,,,
2013-07-22,388,510,-122,-100.32,-0.07597679074472467,-94.865,-0.09267251492068085,0.315590345727332,40.081799591002046,26.89161554192229,0.0,0,0,0.0,0.0,0.0,-0.3292675694296051,1.0224948875255624,1.0,1.0,0.586269990547561,uptrend,,55.2,0.0,0.0,0.0,0.0,0.17745365869913982,1.1510754440443356,0.8191990577149588,0.18498865616600663,1.8372439437606387,0.8452168746286394,0.13938056886702122,,0.46175373134328357,,,,,,,,,,,,,,,,,,,
2013-07-23,443,433,10,-99.52,0.38346341913103954,-92.47,0.35130182599154003,0.5538812785388127,40.91816367265469,27.345309381237527,0.0,0,0,0.0,0.0,0.0,-0.32702250229921104,0.998003992015968,1.0,1.0,0.578063655912886,uptrend,,55.60000000000001,0.0,0.0,0.0,0.0,0.177951013440064,1.1556941689706615,0.8212603062426383,0.1856715910587275,1.835208777118286,0.8484848484848485,0.13921277592431341,,0.45864427860696516,,,,,,,,,,,,,,,,,,,
2013-07-24,205,711,-506,-116.16,-1.3700476550228333,-94.21,-1.4048807686095601,0.10463144161774299,30.213631739572737,24.211597151576804,0.0,0,0,0.0,0.0,0.0,-0.3287342178819453,1.119023397761953,1.0,1.0,0.5687143014495133,uptrend,,56.00000000000001,1.0,0.0,0.0,0.0,0.1879924966100674,1.4011861126673624,0.85924617196702,0.1797355129381403,1.6201178860986918,0.8172905525846702,0.13995214383087692,,0.47574626865671643,,,,,,,,,,,,,,,,,,,
2013-07-25,281,613,-332,-122.98,-0.7319434797829455,-96.65,-0.803100683222645,0.16875407697325506,27.596741344195518,23.727087576374746,0.0,0,0,0.0,0.0,0.0,-0.32649987572309136,1.120162932790224,1.0,1.0,0.5592035532898443,uptrend,,56.39999999999999,1.0,0.0,0.0,0.0,0.1909332130438102,1.4635844288087654,0.8666077738515902,0.1819539012153051,1.6738469305440025,0.8270944741532977,0.14013736115072092,,0.4797885572139303,,,,,,,,,,,,,,,,,,,
2013-07-26,265,630,-365,-128.82,-0.8214821510873691,-95.71,-0.9226061533847,0.154337899543379,22.087132725430596,21.783181357649443,0.0,0,0,0.0,0.0,0.0,-0.3288351873975666,1.1144883485309016,0.0,1.0,0.5330409733940167,uptrend,,56.8,1.0,0.0,0.0,0.0,0.16548276539778856,0.8160349150150473,0.7720848056537103,0.1818565756849824,1.6510898989345795,0.8265002970885323,0.1400960843759549,,0.47885572139303484,,,,,,,,,,,,,,,,,,,
2013-07-29,263,630,-367,-133.52,-0.806572301466175,-99.08,-0.9203817606854353,0.1532941943900848,19.153225806451612,19.858870967741936,0.0,0,0,0.0,0.0,0.0,-0.3421659997614817,1.0080645161290323,0.0,0.0,0.5022415711430694,sideways,,56.8,1.0,0.0,0.0,0.0,0.16507420013258675,0.8040025898697903,0.7709069493521791,0.18260857883457232,1.655916858713905,0.8339275103980986,0.14010237376172016,,0.4791666666666667,,,,,,,,,,,,,,,,,,,
2013-07-30,182,721,-539,-137.4,-1.3676863363557876,-101.33,-1.4950161141238059,0.09334637964774951,15.10204081632653,16.020408163265305,0.0,0,0,0.0,0.0,0.0,-0.3599045636674908,1.0204081632653061,0.0,0.0,0.4659498776919957,sideways,,56.8,1.0,0.0,0.0,0.0,0.1696876870987579,0.9181830365409773,0.7932862190812721,0.18417652390986386,1.6852749910139893,0.8392751039809864,0.1404748327009445,,0.4832089552238806,,,,,,,,,,,,,,,,,,,
2013-07-31,305,594,-289,-135.86,-0.5233563650455998,-102.87,-0.6354151887064426,0.1897586431833007,12.563840653728295,14.300306435137896,0.0,0,0,0.0,0.0,0.0,-0.3613990818767502,1.1235955056179776,0.0,0.0,0.4423113986692373,sideways,,56.8,1.0,0.0,0.0,0.0,0.16157454731134463,0.7130396301448299,0.7573616018845701,0.1841360798716842,1.6634826662721176,0.838680926916221,0.1403540606008778,,0.48134328358208955,,,,,,,,,,,,,,,,,,,
2013-08-01,270,619,-349,-129.66,-0.7710436983785534,-103.005,-0.8394751573816587,0.1613829093281148,10.918367346938776,12.142857142857142,0.0,0,0,0.0,0.0,0.0,-0.36028500986530154,1.1224489795918366,0.0,0.0,0.4111989614560052,sideways,,56.8,1.0,0.0,0.0,0.0,0.15572398471787496,0.5660603864981202,0.7232037691401649,0.17841888906757347,1.4660943162411775,0.8110516934046346,0.14036586206497498,,0.48196517412935325,,,,,,,,,,,,,,,,,,,
