Date,advances,declines,ad,ad_ma_50,ad_z_50,ad_ma_200,ad_z_200,ad_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,new_highs,new_lows,nh_pct,nl_pct,nhnl_net,nhnl_z,pct_high_volatility,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_trend_bias,nifty50_dist_200_z,nifty50_persistence_200,nifty50_hh_ll_ratio,nifty50_ad_divergence,nifty50_nhnl_divergence,nifty50_dma_rollover,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_20_pct,nifty50_vol_50,nifty50_vol_50_z,nifty50_vol_50_pct,nifty50_vol_200,nifty50_vol_200_z,nifty50_vol_200_pct,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_trend_bias,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_hh_ll_ratio,nifty_total_ad_divergence,nifty_total_nhnl_divergence,nifty_total_dma_rollover,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_20_pct,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_vol_50_pct,nifty_total_vol_200,nifty_total_vol_200_z,nifty_total_vol_200_pct
2024-12-10,1258,1306,-48,-74.46,0.025240821443731597,-74.535,0.02973326500012665,0.42954070981210857,79.19847328244275,57.82442748091603,52.06106870229008,127,7,4.847328244274809,0.26717557251908397,4.580152671755726,0.03070047911691146,35.68702290076336,1.0,1.0,1.006859959943629,uptrend,-1.4997628962285223,98.4,13.0,0.0,0.0,0.0,0.145513506003253,0.24465739744462353,0.6447717231222386,0.13430277456876624,-0.10271761387539116,0.5221396731054978,0.1435892483575541,0.9223284176025165,0.5303265940902022,1.0,1.0,1.2975365410293316,uptrend,-1.4296251033905403,99.2,14.0,0.0,0.0,0.0,0.13894933027544704,-0.0903074767484235,0.5949119373776908,0.14693150250055595,-0.15292980686300642,0.6350806451612904,0.15802799407781234,0.9203695402229711,0.7684085510688836
2024-12-11,1351,1213,138,-70.66,0.19896461095357018,-72.975,0.23637788556801997,0.7504566805845512,79.73282442748092,60.229007633587784,52.44274809160305,112,8,4.2748091603053435,0.3053435114503817,3.969465648854962,-0.13359717012390265,35.038167938931295,1.0,1.0,1.003660284052188,uptrend,-1.4593910542326176,98.4,12.0,0.0,0.0,0.0,0.14544387964041675,0.24201347838227188,0.6441826215022092,0.1344243302264596,-0.10108084638542494,0.5233283803863299,0.14355615274489564,0.9117979708065639,0.5300155520995334,1.0,1.0,1.2997149311914535,uptrend,-1.38486977925705,99.2,14.0,0.0,0.0,0.0,0.13799676614515177,-0.10398492816046039,0.5880626223091977,0.14706564061547397,-0.15209918044647977,0.6360887096774194,0.1580318456146341,0.9123738591533733,0.7695961995249406
2024-12-12,770,1795,-1025,-78.82,-0.8971612578840245,-73.525,-1.0653766137615868,0.023160229645093944,74.67581998474448,56.02593440122045,51.067887109077034,88,8,3.3562166285278416,0.30511060259344014,3.0511060259344016,-0.38409087666191094,32.79938977879481,1.0,1.0,0.9998883131562275,uptrend,-1.569707581540892,98.4,12.0,0.0,0.0,0.0,0.1399759744648286,0.14846923250036947,0.5946980854197349,0.13126460452965966,-0.18769583237582751,0.49420505200594356,0.14342561780841737,0.8960262365119314,0.528149300155521,1.0,1.0,1.2995422212954688,uptrend,-1.495809075547704,99.2,14.0,0.0,0.0,0.0,0.13106259559675906,-0.2081316628601066,0.550880626223092,0.14593705161442544,-0.18329525061240023,0.6280241935483871,0.1578862993330266,0.8975829500591571,0.7565320665083135
2024-12-13,1074,1491,-417,-95.52,-0.30523534976075495,-76.51,-0.381187913960548,0.1354384133611691,71.1825487944891,55.223880597014926,50.28702640642939,99,8,3.788748564867968,0.30616150019135097,3.482587064676617,-0.2602931045079,27.05702257941064,1.0,1.0,1.00890721156639,uptrend,-1.3046633525967386,98.4,12.0,0.0,0.0,0.0,0.13039812330799677,-0.013286722049858925,0.5257731958762887,0.13313538313714537,-0.13833636059609228,0.5114413075780089,0.14353062629945865,0.8934707369721656,0.5287713841368584,1.0,1.0,1.3136610680392957,uptrend,-1.3996382586429805,99.2,14.0,0.0,0.0,0.0,0.1039413461480218,-0.6118838231847653,0.37181996086105673,0.1462819244401043,-0.17676914055036963,0.6310483870967742,0.15774370708129606,0.8830340429906406,0.7529691211401425
2024-12-16,1383,1181,202,-58.96,0.2532385082386192,-75.925,0.3110943123283349,0.8094337160751566,69.70954356846472,55.79026782346285,50.39607695209355,109,13,4.111655978875896,0.49038098830629956,3.6212749905695962,-0.21474954807494923,26.518294983025275,1.0,1.0,1.0142870518290215,uptrend,-1.4250672821281898,98.4,12.0,0.0,0.0,0.0,0.1318828473182251,0.009836954030083967,0.5384388807069219,0.12475224995511283,-0.3655383829809326,0.4309063893016345,0.14362072584397623,0.89017269904165,0.5312597200622085,1.0,1.0,1.3246927218873328,uptrend,-1.4000484349148128,99.2,14.0,0.0,0.0,0.0,0.10455036083234065,-0.6014371978470022,0.3776908023483366,0.13844016279017649,-0.37944265064055777,0.5705645161290323,0.15774232671751684,0.875181311834324,0.7517814726840855
2024-12-17,820,1741,-921,-59.26,-0.8360362627149213,-77.9,-0.9422069389296478,0.030075678496868475,62.876764593666536,53.30026707363602,49.59938954597482,87,15,3.31934376192293,0.5723006486074018,2.747043113315528,-0.45778112312344504,25.906142693628386,0.0,1.0,1.0244791113333207,uptrend,-1.8138974557932115,98.4,12.0,0.0,0.0,0.0,0.1423058815739461,0.18065246022249226,0.6120765832106039,0.12663066236518175,-0.31537656356210403,0.4508172362555721,0.14439735958794767,0.9254713046794996,0.543701399688958,1.0,1.0,1.3400661744837894,uptrend,-1.6482543716610074,99.2,14.0,0.0,0.0,0.0,0.1138136538206307,-0.4637310840863632,0.4598825831702544,0.1389582142709638,-0.3678670035692024,0.5756048387096774,0.1582225853148258,0.8901507680078121,0.7767220902612827
2024-12-18,732,1838,-1106,-38.98,-1.0682442228572537,-80.3,-1.1435640578942161,0.01846294363256785,50.09538344143457,48.60740175505532,47.615413964135826,66,31,2.5181228538725677,1.1827546737886303,1.3353681800839374,-0.8494695646617249,26.402136589088133,0.0,1.0,1.0241322816763043,uptrend,-1.9599120652065949,98.4,12.0,0.0,0.0,0.0,0.1447023565289677,0.2162666903782928,0.6353460972017673,0.1257744005939106,-0.3396431662046267,0.44219910846953936,0.14452160442181816,0.9241106655010418,0.546189735614308,1.0,1.0,1.3454233526518866,uptrend,-1.802846538056983,99.2,14.0,0.0,0.0,0.0,0.1186866363719212,-0.39233907058165896,0.49706457925636005,0.1351915283708445,-0.46609463500401294,0.5574596774193549,0.158461289507717,0.8938575670409376,0.7885985748218527
2024-12-19,934,1632,-698,-84.32,-0.6290572617529137,-75.38,-0.6989601906102993,0.0577374739039666,44.19047619047619,45.94285714285714,46.43809523809524,63,35,2.4,1.3333333333333335,1.0666666666666664,-0.920238243798956,24.838095238095235,0.0,1.0,1.0317589868506616,uptrend,-2.2244304462909343,98.4,11.0,0.0,0.0,0.0,0.14751237935802924,0.2590793032979542,0.6606774668630339,0.12584498296875682,-0.33835708146979837,0.44338781575037145,0.14443032954854934,0.9104857158975205,0.5455676516329705,0.0,1.0,1.3627061731904533,uptrend,-1.9635273723044664,99.2,13.0,0.0,0.0,0.0,0.11794560370418851,-0.4040851463735565,0.4911937377690802,0.1318653636050081,-0.5517917660138739,0.5362903225806451,0.15789767580504024,0.8590902434462468,0.7577197149643705
2024-12-20,397,2172,-1775,-138.22,-1.6479472561142279,-84.16,-1.881136908074868,0.003131524008350731,30.560854635635256,37.3140022892026,41.62533384204502,30,70,1.1446012972148036,2.670736360167875,-1.5261350629530712,-1.648013812210229,27.775658145745897,0.0,0.0,1.0184524796595706,sideways,-2.6005051970682747,98.0,10.0,0.0,0.0,0.0,0.13342694971312044,0.019055574088222494,0.5543446244477173,0.12996324618657495,-0.227902370700014,0.4846953937592868,0.14550440124667974,0.9633312613828896,0.5626749611197511,0.0,1.0,1.3585183937848688,uptrend,-2.360861394977451,99.2,12.0,0.0,0.0,0.0,0.12579662608448314,-0.28802679013813814,0.5303326810176126,0.1379501747609163,-0.3963398441531234,0.5645161290322581,0.15944709879476748,0.9261247569267207,0.8194774346793349
2024-12-23,976,1583,-607,-154.5,-0.45517630419328164,-90.675,-0.5750503314650554,0.07424321503131524,26.706903055450777,35.194266314598266,40.36212749905696,31,69,1.169370049038099,2.602791399471897,-1.4334213504337983,-1.6074881633800717,25.462089777442475,0.0,0.0,0.9977472249856012,sideways,-2.3709603712549976,97.6,9.0,0.0,0.0,0.0,0.12670601144669477,-0.09580949019127744,0.49543446244477174,0.1311940336453574,-0.19585769659539073,0.49390787518573553,0.14461885173349565,0.9039804439665943,0.5499222395023328,0.0,1.0,1.34581909599516,uptrend,-2.2508236387368235,99.2,11.0,0.0,0.0,0.0,0.11457549397104481,-0.45558133425065206,0.4657534246575342,0.13833299117557282,-0.388854357806544,0.5695564516129032,0.15890739419945846,0.8921612972462662,0.8099762470308789
2024-12-24,1276,1278,-2,-155.7,0.1546441434267429,-95.45,0.10443278865816914,0.5284446764091858,26.717557251908396,35.49618320610687,41.79389312977099,26,47,0.9923664122137404,1.7938931297709924,-0.8015267175572519,-1.4150589066390888,24.885496183206108,0.0,0.0,0.9745077699672811,sideways,-2.361811434431613,97.2,8.0,0.0,0.0,0.0,0.1267053790558665,-0.0977949992867143,0.495139911634757,0.13119172113980493,-0.19730396562565156,0.4936106983655275,0.14461776390969025,0.895602438255343,0.5496111975116641,0.0,1.0,1.3296488223224046,uptrend,-2.2251067215909117,99.2,10.0,0.0,0.0,0.0,0.1145243021891536,-0.45619904581720894,0.46477495107632094,0.13828411134343632,-0.39266033102931225,0.5675403225806451,0.15886830252487025,0.8826656176340644,0.8064133016627079
